step,fold1/train_loss,fold1/val_mae,fold1/val_rmse,fold1/val_mard,fold1/val_r2,fold1/val_pearson,fold1/val_ega_zone_a_pct,fold1/val_ega_zone_a_count,fold1/val_ega_zone_b_pct,fold1/val_ega_zone_b_count,fold1/val_ega_zone_c_pct,fold1/val_ega_zone_c_count,fold1/val_ega_zone_d_pct,fold1/val_ega_zone_d_count,fold1/val_ega_zone_e_pct,fold1/val_ega_zone_e_count,fold1/val_horizon_15_mae,fold1/val_horizon_15_rmse,fold1/val_horizon_15_mard,fold1/val_horizon_15_r2,fold1/val_horizon_15_pearson,fold1/val_horizon_15_ega_zone_a_pct,fold1/val_horizon_15_ega_zone_a_count,fold1/val_horizon_15_ega_zone_b_pct,fold1/val_horizon_15_ega_zone_b_count,fold1/val_horizon_15_ega_zone_c_pct,fold1/val_horizon_15_ega_zone_c_count,fold1/val_horizon_15_ega_zone_d_pct,fold1/val_horizon_15_ega_zone_d_count,fold1/val_horizon_15_ega_zone_e_pct,fold1/val_horizon_15_ega_zone_e_count,fold1/val_horizon_30_mae,fold1/val_horizon_30_rmse,fold1/val_horizon_30_mard,fold1/val_horizon_30_r2,fold1/val_horizon_30_pearson,fold1/val_horizon_30_ega_zone_a_pct,fold1/val_horizon_30_ega_zone_a_count,fold1/val_horizon_30_ega_zone_b_pct,fold1/val_horizon_30_ega_zone_b_count,fold1/val_horizon_30_ega_zone_c_pct,fold1/val_horizon_30_ega_zone_c_count,fold1/val_horizon_30_ega_zone_d_pct,fold1/val_horizon_30_ega_zone_d_count,fold1/val_horizon_30_ega_zone_e_pct,fold1/val_horizon_30_ega_zone_e_count,fold1/val_horizon_45_mae,fold1/val_horizon_45_rmse,fold1/val_horizon_45_mard,fold1/val_horizon_45_r2,fold1/val_horizon_45_pearson,fold1/val_horizon_45_ega_zone_a_pct,fold1/val_horizon_45_ega_zone_a_count,fold1/val_horizon_45_ega_zone_b_pct,fold1/val_horizon_45_ega_zone_b_count,fold1/val_horizon_45_ega_zone_c_pct,fold1/val_horizon_45_ega_zone_c_count,fold1/val_horizon_45_ega_zone_d_pct,fold1/val_horizon_45_ega_zone_d_count,fold1/val_horizon_45_ega_zone_e_pct,fold1/val_horizon_45_ega_zone_e_count,fold1/val_horizon_60_mae,fold1/val_horizon_60_rmse,fold1/val_horizon_60_mard,fold1/val_horizon_60_r2,fold1/val_horizon_60_pearson,fold1/val_horizon_60_ega_zone_a_pct,fold1/val_horizon_60_ega_zone_a_count,fold1/val_horizon_60_ega_zone_b_pct,fold1/val_horizon_60_ega_zone_b_count,fold1/val_horizon_60_ega_zone_c_pct,fold1/val_horizon_60_ega_zone_c_count,fold1/val_horizon_60_ega_zone_d_pct,fold1/val_horizon_60_ega_zone_d_count,fold1/val_horizon_60_ega_zone_e_pct,fold1/val_horizon_60_ega_zone_e_count,fold1/diag_graph_prior_weight,fold1/diag_graph_residual_mean,fold1/diag_fusion_gate_cgm,fold1/diag_fusion_gate_cgm_guided,fold1/diag_fusion_gate_physio
10,0.2348694325148919,11.387473106384277,16.202159881591797,9.853412628173828,0.38702845573425293,0.6537646055221558,86.56620788574219,18958.0,13.146119117736816,2879.0,0.0,0.0,0.2876712381839752,63.0,0.0,0.0,7.14539098739624,10.098817825317383,6.280547142028809,0.7633326053619385,0.8768810629844666,95.78082275390625,5244.0,4.0547943115234375,222.0,0.0,0.0,0.16438356041908264,9.0,0.0,0.0,11.302298545837402,15.827437400817871,9.796218872070312,0.41672229766845703,0.6748887896537781,87.06848907470703,4767.0,12.621005058288574,691.0,0.0,0.0,0.310502290725708,17.0,0.0,0.0,13.129341125488281,18.141380310058594,11.317316055297852,0.22999560832977295,0.546887218952179,82.79452514648438,4533.0,16.858448028564453,923.0,0.0,0.0,0.34703195095062256,19.0,0.0,0.0,13.972862243652344,19.194700241088867,12.019564628601074,0.13351953029632568,0.47219234704971313,80.62100219726562,4414.0,19.050228118896484,1043.0,0.0,0.0,0.3287671208381653,18.0,0.0,0.0,1.005348563194275,0.008420631289482117,0.26131537556648254,0.6443125605583191,0.09437218308448792
11,0.23061178555567247,11.397822380065918,16.246015548706055,9.867615699768066,0.38370561599731445,0.6526769399642944,86.4063949584961,18923.0,13.310502052307129,2915.0,0.0,0.0,0.2831050157546997,62.0,0.0,0.0,7.04561710357666,9.937283515930176,6.201959133148193,0.7708432674407959,0.8813149929046631,95.90867614746094,5251.0,3.926940679550171,215.0,0.0,0.0,0.16438356041908264,9.0,0.0,0.0,11.287245750427246,15.79748249053955,9.79572868347168,0.41892796754837036,0.6773339509963989,87.0136947631836,4764.0,12.675799369812012,694.0,0.0,0.0,0.310502290725708,17.0,0.0,0.0,13.202789306640625,18.243555068969727,11.386968612670898,0.22129756212234497,0.5424308776855469,82.46575927734375,4515.0,17.187213897705078,941.0,0.0,0.0,0.34703195095062256,19.0,0.0,0.0,14.05564022064209,19.354455947875977,12.085810661315918,0.11903613805770874,0.46263739466667175,80.23744201660156,4393.0,19.452054977416992,1065.0,0.0,0.0,0.310502290725708,17.0,0.0,0.0,1.0003314018249512,0.008317198604345322,0.2704935073852539,0.5983932018280029,0.13111329078674316
12,0.2278922041475726,11.372076034545898,16.214359283447266,9.862342834472656,0.38610512018203735,0.6523928046226501,86.43379211425781,18929.0,13.278539657592773,2908.0,0.0,0.0,0.2876712381839752,63.0,0.0,0.0,6.906062126159668,9.695645332336426,6.09068489074707,0.7818522453308105,0.8869579434394836,96.32876586914062,5274.0,3.5068492889404297,192.0,0.0,0.0,0.16438356041908264,9.0,0.0,0.0,11.25043773651123,15.699952125549316,9.776723861694336,0.42608070373535156,0.6796668171882629,87.19634246826172,4774.0,12.49315071105957,684.0,0.0,0.0,0.310502290725708,17.0,0.0,0.0,13.236404418945312,18.262378692626953,11.441842079162598,0.21968984603881836,0.5382710695266724,82.1552505493164,4498.0,17.47945213317871,957.0,0.0,0.0,0.3652968108654022,20.0,0.0,0.0,14.095399856567383,19.432273864746094,12.140119552612305,0.11193782091140747,0.4536512792110443,80.05479431152344,4383.0,19.634702682495117,1075.0,0.0,0.0,0.310502290725708,17.0,0.0,0.0,0.9962964057922363,0.00823818240314722,0.301028847694397,0.5469624996185303,0.15200869739055634
13,0.22311251700064935,11.339278221130371,16.218399047851562,9.840091705322266,0.38579922914505005,0.6529105305671692,86.49314880371094,18942.0,13.20547866821289,2892.0,0.0,0.0,0.30136987566947937,66.0,0.0,0.0,6.7809929847717285,9.569497108459473,5.984588146209717,0.7874918580055237,0.8899654746055603,96.54794311523438,5286.0,3.2876710891723633,180.0,0.0,0.0,0.16438356041908264,9.0,0.0,0.0,11.201895713806152,15.690726280212402,9.734769821166992,0.4267549514770508,0.680802047252655,87.37899780273438,4784.0,12.292237281799316,673.0,0.0,0.0,0.3287671208381653,18.0,0.0,0.0,13.24256420135498,18.319536209106445,11.450667381286621,0.21479779481887817,0.5365389585494995,82.21004486083984,4501.0,17.424657821655273,954.0,0.0,0.0,0.3652968108654022,20.0,0.0,0.0,14.131656646728516,19.461917877197266,12.190340042114258,0.10922616720199585,0.45378953218460083,79.83561706542969,4371.0,19.817352294921875,1085.0,0.0,0.0,0.34703195095062256,19.0,0.0,0.0,0.9964872002601624,0.008171768859028816,0.41687795519828796,0.4310619533061981,0.15206009149551392
14,0.21801024450622764,11.307496070861816,16.193378448486328,9.798932075500488,0.38769274950027466,0.6562224626541138,86.62557220458984,18971.0,13.086758613586426,2866.0,0.0,0.0,0.2876712381839752,63.0,0.0,0.0,6.649120807647705,9.393529891967773,5.867149829864502,0.7952353954315186,0.894511342048645,96.74885559082031,5297.0,3.0867581367492676,169.0,0.0,0.0,0.16438356041908264,9.0,0.0,0.0,11.163274765014648,15.611966133117676,9.694913864135742,0.4324954152107239,0.6854991912841797,87.5616455078125,4794.0,12.127854347229004,664.0,0.0,0.0,0.310502290725708,17.0,0.0,0.0,13.234720230102539,18.304040908813477,11.427227973937988,0.21612554788589478,0.540424108505249,82.31963348388672,4507.0,17.3150691986084,948.0,0.0,0.0,0.3652968108654022,20.0,0.0,0.0,14.182868003845215,19.542064666748047,12.206433296203613,0.1018744707107544,0.45495477318763733,79.87214660644531,4373.0,19.817352294921875,1085.0,0.0,0.0,0.310502290725708,17.0,0.0,0.0,0.9985912442207336,0.008117123506963253,0.3668069839477539,0.47337543964385986,0.1598176658153534
15,0.21559616267821588,11.341176986694336,16.216758728027344,9.820378303527832,0.38592344522476196,0.6563067436218262,86.45661926269531,18934.0,13.264841079711914,2905.0,0.0,0.0,0.2785388231277466,61.0,0.0,0.0,6.581681728363037,9.231405258178711,5.805009365081787,0.8022425174713135,0.8983720541000366,97.05936431884766,5314.0,2.794520616531372,153.0,0.0,0.0,0.14611873030662537,8.0,0.0,0.0,11.219903945922852,15.619939804077148,9.742589950561523,0.4319155216217041,0.6865747570991516,87.1780776977539,4773.0,12.511415481567383,685.0,0.0,0.0,0.310502290725708,17.0,0.0,0.0,13.3016996383667,18.36126136779785,11.47741413116455,0.21121692657470703,0.5397208333015442,82.02739715576172,4491.0,17.62557029724121,965.0,0.0,0.0,0.34703195095062256,19.0,0.0,0.0,14.26142406463623,19.6365909576416,12.256500244140625,0.09316498041152954,0.4506497383117676,79.5616455078125,4356.0,20.127853393554688,1102.0,0.0,0.0,0.310502290725708,17.0,0.0,0.0,0.9957508444786072,0.008081041276454926,0.31407618522644043,0.5084576606750488,0.17746616899967194
16,0.21033942546674986,11.399266242980957,16.339109420776367,9.881096839904785,0.37662237882614136,0.6529501080513,86.20547485351562,18879.0,13.515981674194336,2960.0,0.0,0.0,0.2785388231277466,61.0,0.0,0.0,6.5415120124816895,9.211945533752441,5.775979042053223,0.8030753135681152,0.8991103172302246,97.1141586303711,5317.0,2.7397260665893555,150.0,0.0,0.0,0.14611873030662537,8.0,0.0,0.0,11.210554122924805,15.665860176086426,9.738852500915527,0.4285704493522644,0.6864786744117737,86.88584899902344,4757.0,12.8036527633667,701.0,0.0,0.0,0.310502290725708,17.0,0.0,0.0,13.408276557922363,18.5341739654541,11.584081649780273,0.19629055261611938,0.5345060229301453,81.78995513916016,4478.0,17.863014221191406,978.0,0.0,0.0,0.34703195095062256,19.0,0.0,0.0,14.436725616455078,19.851226806640625,12.425471305847168,0.07323229312896729,0.4422713816165924,79.0319595336914,4327.0,20.657535552978516,1131.0,0.0,0.0,0.310502290725708,17.0,0.0,0.0,0.9936462640762329,0.008058307692408562,0.2842908203601837,0.5219739079475403,0.1937353014945984
17,0.20643083809729365,11.412306785583496,16.355560302734375,9.872983932495117,0.3753664493560791,0.6534229516983032,86.42922973632812,18928.0,13.287671089172363,2910.0,0.0,0.0,0.2831050157546997,62.0,0.0,0.0,6.505002975463867,9.154560089111328,5.7378010749816895,0.8055211901664734,0.9003206491470337,97.20547485351562,5322.0,2.6484017372131348,145.0,0.0,0.0,0.14611873030662537,8.0,0.0,0.0,11.241130828857422,15.702451705932617,9.748514175415039,0.42589789628982544,0.686184823513031,87.14154815673828,4771.0,12.547944068908691,687.0,0.0,0.0,0.310502290725708,17.0,0.0,0.0,13.451929092407227,18.57552146911621,11.595598220825195,0.19270068407058716,0.534427285194397,82.10045623779297,4495.0,17.55251121520996,961.0,0.0,0.0,0.34703195095062256,19.0,0.0,0.0,14.451167106628418,19.864402770996094,12.410026550292969,0.0720016360282898,0.4449920356273651,79.2694091796875,4340.0,20.401826858520508,1117.0,0.0,0.0,0.3287671208381653,18.0,0.0,0.0,0.9939138293266296,0.008038000203669071,0.2950012683868408,0.5087156295776367,0.19628316164016724
18,0.20232261739560028,11.425822257995605,16.3896427154541,9.85673713684082,0.37276047468185425,0.6529431939125061,86.39269256591797,18920.0,13.328766822814941,2919.0,0.0,0.0,0.2785388231277466,61.0,0.0,0.0,6.510590076446533,9.152605056762695,5.724974155426025,0.8056042790412903,0.9004637598991394,97.20547485351562,5322.0,2.6666667461395264,146.0,0.0,0.0,0.1278538852930069,7.0,0.0,0.0,11.27548885345459,15.753891944885254,9.749468803405762,0.422130286693573,0.6842457056045532,86.92237854003906,4759.0,12.767122268676758,699.0,0.0,0.0,0.310502290725708,17.0,0.0,0.0,13.474038124084473,18.600112915039062,11.583442687988281,0.1905617117881775,0.5344851016998291,81.88127899169922,4483.0,17.771690368652344,973.0,0.0,0.0,0.34703195095062256,19.0,0.0,0.0,14.44317626953125,19.91386604309082,12.369065284729004,0.06737446784973145,0.4463304877281189,79.5616455078125,4356.0,20.109588623046875,1101.0,0.0,0.0,0.3287671208381653,18.0,0.0,0.0,0.9929441213607788,0.008024616166949272,0.3159447908401489,0.4971597492694855,0.1868954747915268
19,0.1958785475658228,11.544997215270996,16.538843154907227,9.966736793518066,0.3612886071205139,0.6466253995895386,86.19178009033203,18876.0,13.534246444702148,2964.0,0.0,0.0,0.27397260069847107,60.0,0.0,0.0,6.5531134605407715,9.181408882141113,5.76055383682251,0.8043787479400635,0.8999659419059753,97.29680633544922,5327.0,2.5753426551818848,141.0,0.0,0.0,0.1278538852930069,7.0,0.0,0.0,11.385001182556152,15.885529518127441,9.844279289245605,0.4124327301979065,0.6794979572296143,86.66666412353516,4745.0,13.022830963134766,713.0,0.0,0.0,0.310502290725708,17.0,0.0,0.0,13.60551643371582,18.751201629638672,11.70920467376709,0.17735815048217773,0.526531994342804,81.62557220458984,4469.0,18.02739715576172,987.0,0.0,0.0,0.34703195095062256,19.0,0.0,0.0,14.636358261108398,20.146398544311523,12.552907943725586,0.045466840267181396,0.4322652816772461,79.17808532714844,4335.0,20.511415481567383,1123.0,0.0,0.0,0.310502290725708,17.0,0.0,0.0,0.994137704372406,0.008010282181203365,0.2899479866027832,0.5144073367118835,0.19564470648765564
20,0.1929262896175939,11.531431198120117,16.522918701171875,9.95050048828125,0.36251795291900635,0.6474618315696716,86.27397155761719,18894.0,13.452054977416992,2946.0,0.0,0.0,0.27397260069847107,60.0,0.0,0.0,6.525157451629639,9.133856773376465,5.735651016235352,0.8063998222351074,0.9009559154510498,97.16895294189453,5320.0,2.7031962871551514,148.0,0.0,0.0,0.1278538852930069,7.0,0.0,0.0,11.354141235351562,15.860288619995117,9.818183898925781,0.414298415184021,0.6804660558700562,86.90410614013672,4758.0,12.785388946533203,700.0,0.0,0.0,0.310502290725708,17.0,0.0,0.0,13.589922904968262,18.758153915405273,11.688554763793945,0.17674797773361206,0.5268364548683167,82.0091323852539,4490.0,17.643836975097656,966.0,0.0,0.0,0.34703195095062256,19.0,0.0,0.0,14.656499862670898,20.1291561126709,12.559615135192871,0.047099947929382324,0.43379515409469604,79.01370239257812,4326.0,20.675798416137695,1132.0,0.0,0.0,0.310502290725708,17.0,0.0,0.0,0.9944479465484619,0.008000966161489487,0.2729836404323578,0.5075463652610779,0.21946999430656433
21,0.18712340410614425,11.588004112243652,16.622936248779297,9.995820045471191,0.35477691888809204,0.6448383331298828,86.1141586303711,18859.0,13.611872673034668,2981.0,0.0,0.0,0.27397260069847107,60.0,0.0,0.0,6.524460792541504,9.145381927490234,5.730772495269775,0.8059109449386597,0.900822639465332,97.3150634765625,5328.0,2.557077646255493,140.0,0.0,0.0,0.1278538852930069,7.0,0.0,0.0,11.405472755432129,15.95706558227539,9.852664947509766,0.4071289896965027,0.678207516670227,86.90410614013672,4758.0,12.785388946533203,700.0,0.0,0.0,0.310502290725708,17.0,0.0,0.0,13.694173812866211,18.90725326538086,11.776087760925293,0.1636088490486145,0.5227932929992676,81.51597595214844,4463.0,18.136985778808594,993.0,0.0,0.0,0.34703195095062256,19.0,0.0,0.0,14.727909088134766,20.237043380737305,12.623757362365723,0.03685814142227173,0.43142953515052795,78.72146606445312,4310.0,20.968036651611328,1148.0,0.0,0.0,0.310502290725708,17.0,0.0,0.0,0.9942588210105896,0.007996457628905773,0.248147115111351,0.5180264711380005,0.2338264286518097
22,0.18287192315495304,11.608759880065918,16.720415115356445,9.990150451660156,0.3471873998641968,0.6429449319839478,86.07762145996094,18851.0,13.648401260375977,2989.0,0.0,0.0,0.27397260069847107,60.0,0.0,0.0,6.547164440155029,9.16035270690918,5.750524044036865,0.805275022983551,0.9008335471153259,97.24201202392578,5324.0,2.6301369667053223,144.0,0.0,0.0,0.1278538852930069,7.0,0.0,0.0,11.437385559082031,16.022855758666992,9.86141300201416,0.40223008394241333,0.6766523122787476,86.88584899902344,4757.0,12.8036527633667,701.0,0.0,0.0,0.310502290725708,17.0,0.0,0.0,13.702497482299805,19.027029037475586,11.747644424438477,0.15297818183898926,0.5208651423454285,81.35159301757812,4454.0,18.301368713378906,1002.0,0.0,0.0,0.34703195095062256,19.0,0.0,0.0,14.74799633026123,20.38669204711914,12.601022720336914,0.022560834884643555,0.4289960265159607,78.8310546875,4316.0,20.858448028564453,1142.0,0.0,0.0,0.310502290725708,17.0,0.0,0.0,0.9943073391914368,0.007992570288479328,0.26753634214401245,0.49731016159057617,0.23515352606773376
step,fold4/test_loss,fold4/test_mae,fold4/test_rmse,fold4/test_mard,fold4/test_r2,fold4/test_pearson,fold4/test_ega_zone_a_pct,fold4/test_ega_zone_a_count,fold4/test_ega_zone_b_pct,fold4/test_ega_zone_b_count,fold4/test_ega_zone_c_pct,fold4/test_ega_zone_c_count,fold4/test_ega_zone_d_pct,fold4/test_ega_zone_d_count,fold4/test_ega_zone_e_pct,fold4/test_ega_zone_e_count,fold4/test_horizon_15_mae,fold4/test_horizon_15_rmse,fold4/test_horizon_15_mard,fold4/test_horizon_15_r2,fold4/test_horizon_15_pearson,fold4/test_horizon_15_ega_zone_a_pct,fold4/test_horizon_15_ega_zone_a_count,fold4/test_horizon_15_ega_zone_b_pct,fold4/test_horizon_15_ega_zone_b_count,fold4/test_horizon_15_ega_zone_c_pct,fold4/test_horizon_15_ega_zone_c_count,fold4/test_horizon_15_ega_zone_d_pct,fold4/test_horizon_15_ega_zone_d_count,fold4/test_horizon_15_ega_zone_e_pct,fold4/test_horizon_15_ega_zone_e_count,fold4/test_horizon_30_mae,fold4/test_horizon_30_rmse,fold4/test_horizon_30_mard,fold4/test_horizon_30_r2,fold4/test_horizon_30_pearson,fold4/test_horizon_30_ega_zone_a_pct,fold4/test_horizon_30_ega_zone_a_count,fold4/test_horizon_30_ega_zone_b_pct,fold4/test_horizon_30_ega_zone_b_count,fold4/test_horizon_30_ega_zone_c_pct,fold4/test_horizon_30_ega_zone_c_count,fold4/test_horizon_30_ega_zone_d_pct,fold4/test_horizon_30_ega_zone_d_count,fold4/test_horizon_30_ega_zone_e_pct,fold4/test_horizon_30_ega_zone_e_count,fold4/test_horizon_45_mae,fold4/test_horizon_45_rmse,fold4/test_horizon_45_mard,fold4/test_horizon_45_r2,fold4/test_horizon_45_pearson,fold4/test_horizon_45_ega_zone_a_pct,fold4/test_horizon_45_ega_zone_a_count,fold4/test_horizon_45_ega_zone_b_pct,fold4/test_horizon_45_ega_zone_b_count,fold4/test_horizon_45_ega_zone_c_pct,fold4/test_horizon_45_ega_zone_c_count,fold4/test_horizon_45_ega_zone_d_pct,fold4/test_horizon_45_ega_zone_d_count,fold4/test_horizon_45_ega_zone_e_pct,fold4/test_horizon_45_ega_zone_e_count,fold4/test_horizon_60_mae,fold4/test_horizon_60_rmse,fold4/test_horizon_60_mard,fold4/test_horizon_60_r2,fold4/test_horizon_60_pearson,fold4/test_horizon_60_ega_zone_a_pct,fold4/test_horizon_60_ega_zone_a_count,fold4/test_horizon_60_ega_zone_b_pct,fold4/test_horizon_60_ega_zone_b_count,fold4/test_horizon_60_ega_zone_c_pct,fold4/test_horizon_60_ega_zone_c_count,fold4/test_horizon_60_ega_zone_d_pct,fold4/test_horizon_60_ega_zone_d_count,fold4/test_horizon_60_ega_zone_e_pct,fold4/test_horizon_60_ega_zone_e_count
0,0.22857427155421114,9.566999435424805,14.219759941101074,8.342775344848633,0.4547017216682434,0.688649594783783,89.64088439941406,4543.0,10.240726470947266,519.0,0.0,0.0,0.11838989704847336,6.0,0.0,0.0,5.469791889190674,7.632643222808838,4.771816730499268,0.8401511311531067,0.9173628687858582,98.89502716064453,1253.0,1.1049723625183105,14.0,0.0,0.0,0.0,0.0,0.0,0.0,9.183093070983887,13.115556716918945,7.990721702575684,0.533173143863678,0.7393801212310791,91.71270751953125,1162.0,8.129439353942871,103.0,0.0,0.0,0.15785318613052368,2.0,0.0,0.0,11.063783645629883,16.00399398803711,9.629302024841309,0.3133133053779602,0.5881710052490234,85.55642700195312,1084.0,14.285715103149414,181.0,0.0,0.0,0.15785318613052368,2.0,0.0,0.0,12.551331520080566,17.955596923828125,10.97926139831543,0.14546674489974976,0.4586448073387146,82.39936828613281,1044.0,17.442777633666992,221.0,0.0,0.0,0.15785318613052368,2.0,0.0,0.0
step,fold5/train_loss,fold5/val_mae,fold5/val_rmse,fold5/val_mard,fold5/val_r2,fold5/val_pearson,fold5/val_ega_zone_a_pct,fold5/val_ega_zone_a_count,fold5/val_ega_zone_b_pct,fold5/val_ega_zone_b_count,fold5/val_ega_zone_c_pct,fold5/val_ega_zone_c_count,fold5/val_ega_zone_d_pct,fold5/val_ega_zone_d_count,fold5/val_ega_zone_e_pct,fold5/val_ega_zone_e_count,fold5/val_horizon_15_mae,fold5/val_horizon_15_rmse,fold5/val_horizon_15_mard,fold5/val_horizon_15_r2,fold5/val_horizon_15_pearson,fold5/val_horizon_15_ega_zone_a_pct,fold5/val_horizon_15_ega_zone_a_count,fold5/val_horizon_15_ega_zone_b_pct,fold5/val_horizon_15_ega_zone_b_count,fold5/val_horizon_15_ega_zone_c_pct,fold5/val_horizon_15_ega_zone_c_count,fold5/val_horizon_15_ega_zone_d_pct,fold5/val_horizon_15_ega_zone_d_count,fold5/val_horizon_15_ega_zone_e_pct,fold5/val_horizon_15_ega_zone_e_count,fold5/val_horizon_30_mae,fold5/val_horizon_30_rmse,fold5/val_horizon_30_mard,fold5/val_horizon_30_r2,fold5/val_horizon_30_pearson,fold5/val_horizon_30_ega_zone_a_pct,fold5/val_horizon_30_ega_zone_a_count,fold5/val_horizon_30_ega_zone_b_pct,fold5/val_horizon_30_ega_zone_b_count,fold5/val_horizon_30_ega_zone_c_pct,fold5/val_horizon_30_ega_zone_c_count,fold5/val_horizon_30_ega_zone_d_pct,fold5/val_horizon_30_ega_zone_d_count,fold5/val_horizon_30_ega_zone_e_pct,fold5/val_horizon_30_ega_zone_e_count,fold5/val_horizon_45_mae,fold5/val_horizon_45_rmse,fold5/val_horizon_45_mard,fold5/val_horizon_45_r2,fold5/val_horizon_45_pearson,fold5/val_horizon_45_ega_zone_a_pct,fold5/val_horizon_45_ega_zone_a_count,fold5/val_horizon_45_ega_zone_b_pct,fold5/val_horizon_45_ega_zone_b_count,fold5/val_horizon_45_ega_zone_c_pct,fold5/val_horizon_45_ega_zone_c_count,fold5/val_horizon_45_ega_zone_d_pct,fold5/val_horizon_45_ega_zone_d_count,fold5/val_horizon_45_ega_zone_e_pct,fold5/val_horizon_45_ega_zone_e_count,fold5/val_horizon_60_mae,fold5/val_horizon_60_rmse,fold5/val_horizon_60_mard,fold5/val_horizon_60_r2,fold5/val_horizon_60_pearson,fold5/val_horizon_60_ega_zone_a_pct,fold5/val_horizon_60_ega_zone_a_count,fold5/val_horizon_60_ega_zone_b_pct,fold5/val_horizon_60_ega_zone_b_count,fold5/val_horizon_60_ega_zone_c_pct,fold5/val_horizon_60_ega_zone_c_count,fold5/val_horizon_60_ega_zone_d_pct,fold5/val_horizon_60_ega_zone_d_count,fold5/val_horizon_60_ega_zone_e_pct,fold5/val_horizon_60_ega_zone_e_count,fold5/diag_graph_prior_weight,fold5/diag_graph_residual_mean,fold5/diag_fusion_gate_cgm,fold5/diag_fusion_gate_cgm_guided,fold5/diag_fusion_gate_physio
1,0.29782982011544085,11.016799926757812,16.114303588867188,9.995584487915039,0.5445618033409119,0.7485241293907166,86.45613861083984,19712.0,12.728069305419922,2902.0,0.0,0.0,0.815789520740509,186.0,0.0,0.0,6.674685955047607,9.780095100402832,5.990050315856934,0.8320151567459106,0.9125580191612244,96.24561309814453,5486.0,3.5087718963623047,200.0,0.0,0.0,0.24561402201652527,14.0,0.0,0.0,10.624709129333496,15.42735481262207,9.56617546081543,0.5826219916343689,0.7724385857582092,87.50877380371094,4988.0,11.736842155456543,669.0,0.0,0.0,0.7543859481811523,43.0,0.0,0.0,12.750204086303711,18.114330291748047,11.561288833618164,0.42485326528549194,0.6751742362976074,82.43859100341797,4699.0,16.543859481811523,943.0,0.0,0.0,1.017543911933899,58.0,0.0,0.0,14.017597198486328,19.41393280029297,12.86482048034668,0.3393000364303589,0.615812361240387,79.63157653808594,4539.0,19.1228084564209,1090.0,0.0,0.0,1.2456140518188477,71.0,0.0,0.0,1.0019859075546265,0.01170475222170353,0.2805311977863312,0.2322065830230713,0.4872622489929199
2,0.28980787676635145,10.900160789489746,15.79705810546875,9.973844528198242,0.5623179078102112,0.7554828524589539,86.78070068359375,19786.0,12.346490859985352,2815.0,0.0,0.0,0.8728070259094238,199.0,0.0,0.0,6.645113945007324,9.652763366699219,6.011350631713867,0.8363608121871948,0.9145605564117432,96.24561309814453,5486.0,3.4561402797698975,197.0,0.0,0.0,0.2982456088066101,17.0,0.0,0.0,10.520709991455078,15.131308555603027,9.547304153442383,0.5984870195388794,0.7779916524887085,87.73684692382812,5001.0,11.508771896362305,656.0,0.0,0.0,0.7543859481811523,43.0,0.0,0.0,12.650574684143066,17.746437072753906,11.592244148254395,0.4479779601097107,0.6828950643539429,83.07017517089844,4735.0,15.842105865478516,903.0,0.0,0.0,1.0877193212509155,62.0,0.0,0.0,13.784247398376465,19.00315284729004,12.744482040405273,0.3669637441635132,0.6257862448692322,80.07017517089844,4564.0,18.578948974609375,1059.0,0.0,0.0,1.3508771657943726,77.0,0.0,0.0,1.0035791397094727,0.011071438901126385,0.1723083257675171,0.16770660877227783,0.6599850654602051
3,0.28576081996933755,10.81098461151123,15.667963027954102,9.898263931274414,0.5694422721862793,0.7583993673324585,86.83772277832031,19799.0,12.263157844543457,2796.0,0.0,0.0,0.8991228342056274,205.0,0.0,0.0,6.599299430847168,9.622663497924805,5.9750847816467285,0.8373797535896301,0.9150975942611694,96.29824829101562,5489.0,3.4035086631774902,194.0,0.0,0.0,0.2982456088066101,17.0,0.0,0.0,10.464350700378418,15.058241844177246,9.50806999206543,0.6023553609848022,0.7793062329292297,87.78947448730469,5004.0,11.456140518188477,653.0,0.0,0.0,0.7543859481811523,43.0,0.0,0.0,12.524206161499023,17.588790893554688,11.47476577758789,0.4577418565750122,0.6859471797943115,83.19297790527344,4742.0,15.666666984558105,893.0,0.0,0.0,1.1403508186340332,65.0,0.0,0.0,13.65608024597168,18.79437255859375,12.635135650634766,0.3807971477508545,0.6305536031723022,80.07017517089844,4564.0,18.526315689086914,1056.0,0.0,0.0,1.4035087823867798,80.0,0.0,0.0,1.0055243968963623,0.010524284094572067,0.6685333251953125,0.0960300862789154,0.23543667793273926
