step,fold1/train_loss,fold1/val_mae,fold1/val_rmse,fold1/val_mard,fold1/val_mape,fold1/val_r2,fold1/val_pearson,fold1/val_ega_zone_a_pct,fold1/val_ega_zone_a_count,fold1/val_ega_zone_b_pct,fold1/val_ega_zone_b_count,fold1/val_ega_zone_c_pct,fold1/val_ega_zone_c_count,fold1/val_ega_zone_d_pct,fold1/val_ega_zone_d_count,fold1/val_ega_zone_e_pct,fold1/val_ega_zone_e_count,fold1/val_horizon_15_mae,fold1/val_horizon_15_rmse,fold1/val_horizon_15_mard,fold1/val_horizon_15_mape,fold1/val_horizon_15_r2,fold1/val_horizon_15_pearson,fold1/val_horizon_15_ega_zone_a_pct,fold1/val_horizon_15_ega_zone_a_count,fold1/val_horizon_15_ega_zone_b_pct,fold1/val_horizon_15_ega_zone_b_count,fold1/val_horizon_15_ega_zone_c_pct,fold1/val_horizon_15_ega_zone_c_count,fold1/val_horizon_15_ega_zone_d_pct,fold1/val_horizon_15_ega_zone_d_count,fold1/val_horizon_15_ega_zone_e_pct,fold1/val_horizon_15_ega_zone_e_count,fold1/val_horizon_30_mae,fold1/val_horizon_30_rmse,fold1/val_horizon_30_mard,fold1/val_horizon_30_mape,fold1/val_horizon_30_r2,fold1/val_horizon_30_pearson,fold1/val_horizon_30_ega_zone_a_pct,fold1/val_horizon_30_ega_zone_a_count,fold1/val_horizon_30_ega_zone_b_pct,fold1/val_horizon_30_ega_zone_b_count,fold1/val_horizon_30_ega_zone_c_pct,fold1/val_horizon_30_ega_zone_c_count,fold1/val_horizon_30_ega_zone_d_pct,fold1/val_horizon_30_ega_zone_d_count,fold1/val_horizon_30_ega_zone_e_pct,fold1/val_horizon_30_ega_zone_e_count,fold1/val_horizon_45_mae,fold1/val_horizon_45_rmse,fold1/val_horizon_45_mard,fold1/val_horizon_45_mape,fold1/val_horizon_45_r2,fold1/val_horizon_45_pearson,fold1/val_horizon_45_ega_zone_a_pct,fold1/val_horizon_45_ega_zone_a_count,fold1/val_horizon_45_ega_zone_b_pct,fold1/val_horizon_45_ega_zone_b_count,fold1/val_horizon_45_ega_zone_c_pct,fold1/val_horizon_45_ega_zone_c_count,fold1/val_horizon_45_ega_zone_d_pct,fold1/val_horizon_45_ega_zone_d_count,fold1/val_horizon_45_ega_zone_e_pct,fold1/val_horizon_45_ega_zone_e_count,fold1/val_horizon_60_mae,fold1/val_horizon_60_rmse,fold1/val_horizon_60_mard,fold1/val_horizon_60_mape,fold1/val_horizon_60_r2,fold1/val_horizon_60_pearson,fold1/val_horizon_60_ega_zone_a_pct,fold1/val_horizon_60_ega_zone_a_count,fold1/val_horizon_60_ega_zone_b_pct,fold1/val_horizon_60_ega_zone_b_count,fold1/val_horizon_60_ega_zone_c_pct,fold1/val_horizon_60_ega_zone_c_count,fold1/val_horizon_60_ega_zone_d_pct,fold1/val_horizon_60_ega_zone_d_count,fold1/val_horizon_60_ega_zone_e_pct,fold1/val_horizon_60_ega_zone_e_count,fold1/diag_graph_prior_weight,fold1/diag_graph_residual_mean,fold1/diag_fusion_gate_cgm,fold1/diag_fusion_gate_cgm_guided,fold1/diag_fusion_gate_physio,fold1/diag_horizon_query_similarity,fold1/diag_horizon_progressive_gate,fold1/diag_horizon_attention_similarity,fold1/diag_horizon_attention_entropy,fold1/diag_horizon_curriculum_progress,fold1/diag_loss_horizon_weight_0,fold1/diag_loss_horizon_weight_1,fold1/diag_loss_horizon_weight_2,fold1/diag_loss_horizon_weight_3
5,0.2436130507991667,9.308632850646973,14.411463737487793,7.884189605712891,7.884189605712891,0.5668561458587646,0.7536531090736389,92.33914947509766,17164.0,7.644716739654541,1421.0,0.0,0.0,0.016139443963766098,3.0,0.0,0.0,5.258350372314453,7.757872581481934,4.490223407745361,4.490223407745361,0.8742141127586365,0.9362297058105469,98.77339935302734,4590.0,1.1835592985153198,55.0,0.0,0.0,0.04303852096199989,2.0,0.0,0.0,8.753959655761719,13.047569274902344,7.4122796058654785,7.4122796058654785,0.6448884010314941,0.8034272193908691,93.84548950195312,4361.0,6.154508113861084,286.0,0.0,0.0,0.0,0.0,0.0,0.0,10.905256271362305,16.29167938232422,9.21511459350586,9.21511459350586,0.44662386178970337,0.6713969707489014,89.82139587402344,4174.0,10.178609848022461,473.0,0.0,0.0,0.0,0.0,0.0,0.0,12.316962242126465,18.30078125,10.41914176940918,10.41914176940918,0.30294740200042725,0.5648372173309326,86.91629028320312,4039.0,13.062191009521484,607.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,1.0005888938903809,0.007122665643692017,0.5243855714797974,0.22753088176250458,0.24808351695537567,0.07331304252147675,0.11920291930437088,0.9966409802436829,0.9795799255371094,0.2857142857142857,0.2982456088066101,0.2655388414859772,0.22994986176490784,0.2062656730413437
6,0.2401277895663212,9.113425254821777,14.147706985473633,7.744263172149658,7.744263172149658,0.5825657248497009,0.7635654807090759,92.46826171875,17188.0,7.5102219581604,1396.0,0.0,0.0,0.021519260480999947,4.0,0.0,0.0,5.025551795959473,7.303197383880615,4.309898853302002,4.309898853302002,0.8885262608528137,0.9436915516853333,99.07467651367188,4604.0,0.8822896480560303,41.0,0.0,0.0,0.04303852096199989,2.0,0.0,0.0,8.539946556091309,12.705860137939453,7.253283500671387,7.253283500671387,0.6632452607154846,0.81501704454422,94.125244140625,4374.0,5.853238582611084,272.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,10.74625301361084,16.088420867919922,9.108179092407227,9.108179092407227,0.4603457450866699,0.6799291968345642,89.82139587402344,4174.0,10.178609848022461,473.0,0.0,0.0,0.0,0.0,0.0,0.0,12.141947746276855,18.08362579345703,10.305691719055176,10.305691719055176,0.31939154863357544,0.5754295587539673,86.85173034667969,4036.0,13.126749038696289,610.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,0.9999774098396301,0.0065293097868561745,0.6077325940132141,0.27779629826545715,0.11447116732597351,0.11714324355125427,0.11920291930437088,0.9987156391143799,0.951837956905365,0.35714285714285715,0.28947368264198303,0.2610902190208435,0.23327067494392395,0.2161654233932495
7,0.2364599725021003,8.987767219543457,14.001279830932617,7.6266279220581055,7.6266279220581055,0.5911617279052734,0.7692459225654602,92.57048034667969,17207.0,7.4080047607421875,1377.0,0.0,0.0,0.021519260480999947,4.0,0.0,0.0,4.831226825714111,6.9466633796691895,4.161743640899658,4.161743640899658,0.8991445899009705,0.9488357305526733,99.16075134277344,4608.0,0.7962126135826111,37.0,0.0,0.0,0.04303852096199989,2.0,0.0,0.0,8.362693786621094,12.435540199279785,7.1016645431518555,7.1016645431518555,0.6774219274520874,0.8236875534057617,94.426513671875,4388.0,5.551969051361084,258.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,10.631300926208496,15.953594207763672,8.991419792175293,8.991419792175293,0.4693528413772583,0.686241090297699,89.95050811767578,4180.0,10.049494743347168,467.0,0.0,0.0,0.0,0.0,0.0,0.0,12.125846862792969,18.075603485107422,10.251684188842773,10.251684188842773,0.3199954032897949,0.5735967755317688,86.74413299560547,4031.0,13.234344482421875,615.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,0.9994245171546936,0.006109317764639854,0.6353334188461304,0.21041208505630493,0.15425457060337067,0.1438063532114029,0.11920291930437088,0.998164176940918,0.9361829161643982,0.42857142857142855,0.28070175647735596,0.25664159655570984,0.23659147322177887,0.22606515884399414
8,0.23478688938753545,8.951207160949707,13.862010955810547,7.634002685546875,7.634002685546875,0.5992546081542969,0.7742206454277039,92.71572875976562,17234.0,7.262750148773193,1350.0,0.0,0.0,0.021519260480999947,4.0,0.0,0.0,4.6881937980651855,6.64072322845459,4.075305938720703,4.075305938720703,0.9078326225280762,0.953217625617981,99.33290100097656,4616.0,0.6240585446357727,29.0,0.0,0.0,0.04303852096199989,2.0,0.0,0.0,8.313965797424316,12.181245803833008,7.111745834350586,7.111745834350586,0.6904798150062561,0.8312351107597351,94.72777557373047,4402.0,5.250699520111084,244.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,10.629776954650879,15.82046127319336,9.028385162353516,9.028385162353516,0.4781724810600281,0.6920650005340576,90.23025512695312,4193.0,9.769743919372559,454.0,0.0,0.0,0.0,0.0,0.0,0.0,12.172893524169922,18.05138397216797,10.320576667785645,10.320576667785645,0.3218163251876831,0.5743237733840942,86.57197570800781,4023.0,13.406498908996582,623.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,1.000622034072876,0.005787133704870939,0.6869987845420837,0.19315214455127716,0.11984913051128387,0.15427376329898834,0.11920291930437088,0.9971104264259338,0.9224854707717896,0.5,0.2719298303127289,0.25219297409057617,0.2399122714996338,0.23596492409706116
9,0.2328228277711574,8.923713684082031,13.768098831176758,7.629978656768799,7.629978656768799,0.6046661734580994,0.77763831615448,92.79642486572266,17249.0,7.1820526123046875,1335.0,0.0,0.0,0.021519260480999947,4.0,0.0,0.0,4.662327289581299,6.518805503845215,4.063630104064941,4.063630104064941,0.9111857414245605,0.9550200700759888,99.35442352294922,4617.0,0.6025392413139343,28.0,0.0,0.0,0.04303852096199989,2.0,0.0,0.0,8.266016006469727,12.025781631469727,7.098618030548096,7.098618030548096,0.6983299255371094,0.836155354976654,94.98600769042969,4414.0,4.992468357086182,232.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,10.635564804077148,15.727612495422363,9.057416915893555,9.057416915893555,0.4842796325683594,0.696035623550415,90.38088989257812,4200.0,9.619109153747559,447.0,0.0,0.0,0.0,0.0,0.0,0.0,12.13094425201416,17.993614196777344,10.300250053405762,10.300250053405762,0.326150119304657,0.5760693550109863,86.46438598632812,4018.0,13.514095306396484,628.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,1.002956748008728,0.005574105307459831,0.6453719735145569,0.2391640692949295,0.11546400189399719,0.16426637768745422,0.11920291930437088,0.9969659447669983,0.9109675884246826,0.5714285714285714,0.2631579041481018,0.2477443516254425,0.2432330846786499,0.24586467444896698
10,0.23192819494395014,8.942648887634277,13.744282722473145,7.65614652633667,7.65614652633667,0.60603266954422,0.7786259055137634,92.69959259033203,17231.0,7.2788896560668945,1353.0,0.0,0.0,0.021519260480999947,4.0,0.0,0.0,4.710208892822266,6.543484210968018,4.1061577796936035,4.1061577796936035,0.9105120301246643,0.9546579718589783,99.28986358642578,4614.0,0.6670970320701599,31.0,0.0,0.0,0.04303852096199989,2.0,0.0,0.0,8.285432815551758,12.00448989868164,7.115965366363525,7.115965366363525,0.6993972063064575,0.8367003798484802,94.92145538330078,4411.0,5.057025909423828,235.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,10.63263988494873,15.695612907409668,9.065291404724121,9.065291404724121,0.4863760471343994,0.6976062655448914,90.31632995605469,4197.0,9.683667182922363,450.0,0.0,0.0,0.0,0.0,0.0,0.0,12.142314910888672,17.953941345214844,10.337173461914062,10.337173461914062,0.32911837100982666,0.5780446529388428,86.27071380615234,4009.0,13.707769393920898,637.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,1.0014547109603882,0.005433953367173672,0.6827288269996643,0.22544364631175995,0.09182752668857574,0.16538091003894806,0.11920291930437088,0.9961187243461609,0.9041021466255188,0.6428571428571429,0.25438597798347473,0.24329572916030884,0.24655388295650482,0.2557644248008728
11,0.23377918081434837,8.901361465454102,13.670212745666504,7.624755859375,7.624755859375,0.6102675199508667,0.781378984451294,92.7587661743164,17242.0,7.225091934204102,1343.0,0.0,0.0,0.016139443963766098,3.0,0.0,0.0,4.669106960296631,6.488677024841309,4.075733661651611,4.075733661651611,0.912004828453064,0.9554852843284607,99.3113784790039,4615.0,0.6670970320701599,31.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,8.268542289733887,11.941986083984375,7.1075758934021,7.1075758934021,0.7025193572044373,0.8386290669441223,94.94297790527344,4412.0,5.035506725311279,234.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,10.589897155761719,15.610590934753418,9.034849166870117,9.034849166870117,0.4919254779815674,0.7015853524208069,90.38088989257812,4200.0,9.619109153747559,447.0,0.0,0.0,0.0,0.0,0.0,0.0,12.077901840209961,17.86321449279785,10.280865669250488,10.280865669250488,0.3358815908432007,0.5840029120445251,86.39982604980469,4015.0,13.578653335571289,631.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,0.9981098175048828,0.005348025355488062,0.663628101348877,0.21459515392780304,0.1217767521739006,0.17689847946166992,0.11920291930437088,0.997493326663971,0.894467830657959,0.7142857142857143,0.24561403691768646,0.23884710669517517,0.24987469613552094,0.26566416025161743
12,0.23225657064126007,8.900092124938965,13.70114517211914,7.616397857666016,7.616397857666016,0.6085017919540405,0.7801448702812195,92.72649383544922,17236.0,7.257370471954346,1349.0,0.0,0.0,0.016139443963766098,3.0,0.0,0.0,4.622307777404785,6.393011093139648,4.038571357727051,4.038571357727051,0.9145804047584534,0.9567347764968872,99.37593841552734,4618.0,0.6025392413139343,28.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,8.22533893585205,11.918905258178711,7.065849781036377,7.065849781036377,0.7036681175231934,0.83926922082901,95.05056762695312,4417.0,4.927910327911377,229.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,10.623279571533203,15.678827285766602,9.04808235168457,9.04808235168457,0.4874740242958069,0.6983042359352112,90.23025512695312,4193.0,9.769743919372559,454.0,0.0,0.0,0.0,0.0,0.0,0.0,12.129443168640137,17.947952270507812,10.313088417053223,10.313088417053223,0.3295658826828003,0.5782155394554138,86.24919128417969,4008.0,13.729288101196289,638.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,0.9938100576400757,0.005292201414704323,0.6499250531196594,0.23166529834270477,0.11840973794460297,0.1752747744321823,0.11920291930437088,0.9965801239013672,0.9011561870574951,0.7857142857142857,0.23684212565422058,0.2343984991312027,0.25319552421569824,0.27556392550468445
13,0.2314010457829165,8.909571647644043,13.672444343566895,7.6529107093811035,7.6529107093811035,0.610140323638916,0.7813358902931213,92.75338745117188,17241.0,7.225091934204102,1343.0,0.0,0.0,0.021519260480999947,4.0,0.0,0.0,4.641290664672852,6.392584800720215,4.0626091957092285,4.0626091957092285,0.9145917892456055,0.9568427801132202,99.37593841552734,4618.0,0.5810199975967407,27.0,0.0,0.0,0.04303852096199989,2.0,0.0,0.0,8.240363121032715,11.901789665222168,7.106725215911865,7.106725215911865,0.7045186161994934,0.8399257063865662,95.07209014892578,4418.0,4.906391143798828,228.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,10.636852264404297,15.65610122680664,9.094830513000488,9.094830513000488,0.4889587163925171,0.699419379234314,90.1226577758789,4188.0,9.877340316772461,459.0,0.0,0.0,0.0,0.0,0.0,0.0,12.11977767944336,17.891666412353516,10.347478866577148,10.347478866577148,0.33376437425613403,0.581398069858551,86.44286346435547,4017.0,13.535614013671875,629.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,0.9886558055877686,0.005256934091448784,0.6445000767707825,0.24693331122398376,0.10856669396162033,0.175737664103508,0.11920291930437088,0.994682788848877,0.8981953859329224,0.8571428571428571,0.22807016968727112,0.22994986176490784,0.25651630759239197,0.2854636609554291
14,0.22993043135687224,8.90983772277832,13.708378791809082,7.651334285736084,7.651334285736084,0.6080883145332336,0.7800601720809937,92.624267578125,17217.0,7.354207515716553,1367.0,0.0,0.0,0.021519260480999947,4.0,0.0,0.0,4.60956335067749,6.390467166900635,4.033774375915527,4.033774375915527,0.9146483540534973,0.9568398594856262,99.3974609375,4619.0,0.5595007538795471,26.0,0.0,0.0,0.04303852096199989,2.0,0.0,0.0,8.225020408630371,11.912670135498047,7.085958957672119,7.085958957672119,0.7039780616760254,0.8394789695739746,95.00753021240234,4415.0,4.970949172973633,231.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,10.646262168884277,15.685690879821777,9.1033935546875,9.1033935546875,0.48702526092529297,0.6981569528579712,89.99354553222656,4182.0,10.00645637512207,465.0,0.0,0.0,0.0,0.0,0.0,0.0,12.158504486083984,17.96908187866211,10.382209777832031,10.382209777832031,0.3279864192008972,0.5770480632781982,86.09855651855469,4001.0,13.879921913146973,645.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,0.9852923154830933,0.005236014723777771,0.6150299906730652,0.2475343942642212,0.137435644865036,0.17485453188419342,0.11920291930437088,0.9948855042457581,0.9060555100440979,0.9285714285714286,0.21929824352264404,0.22550123929977417,0.2598370909690857,0.2953633964061737
15,0.22955908925167715,8.992696762084961,13.767993927001953,7.73382043838501,7.73382043838501,0.6046721935272217,0.7779330611228943,92.48977661132812,17192.0,7.488702297210693,1392.0,0.0,0.0,0.021519260480999947,4.0,0.0,0.0,4.627674579620361,6.414528846740723,4.0514817237854,4.0514817237854,0.9140044450759888,0.9565022587776184,99.33290100097656,4616.0,0.6240585446357727,29.0,0.0,0.0,0.04303852096199989,2.0,0.0,0.0,8.297420501708984,11.971003532409668,7.154131889343262,7.154131889343262,0.7010719180107117,0.8379311561584473,94.96449279785156,4413.0,5.0139875411987305,233.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,10.764913558959961,15.762364387512207,9.218551635742188,9.218551635742188,0.4819980263710022,0.6946002840995789,89.92898559570312,4179.0,10.071013450622559,468.0,0.0,0.0,0.0,0.0,0.0,0.0,12.280780792236328,18.03683090209961,10.511114120483398,10.511114120483398,0.3229093551635742,0.5728165507316589,85.73272705078125,3984.0,14.245750427246094,662.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,0.9867815375328064,0.0052176062017679214,0.6185885667800903,0.23101304471492767,0.15039841830730438,0.16824263334274292,0.11920291930437088,0.9945037364959717,0.9054147601127625,1.0,0.21052631735801697,0.2210526168346405,0.2631579041481018,0.3052631616592407
16,0.22700061386303677,8.984694480895996,13.771035194396973,7.7145233154296875,7.7145233154296875,0.6044975519180298,0.7779566049575806,92.51129913330078,17196.0,7.472562789916992,1389.0,0.0,0.0,0.016139443963766098,3.0,0.0,0.0,4.6232781410217285,6.411434173583984,4.040008544921875,4.040008544921875,0.9140874147415161,0.9565366506576538,99.33290100097656,4616.0,0.6455777883529663,30.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,8.293351173400879,11.980985641479492,7.145253658294678,7.145253658294678,0.700573205947876,0.8374673128128052,94.96449279785156,4413.0,5.0139875411987305,233.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,10.747696876525879,15.768118858337402,9.186922073364258,9.186922073364258,0.4816197156906128,0.694574773311615,89.79986572265625,4173.0,10.200129508972168,474.0,0.0,0.0,0.0,0.0,0.0,0.0,12.27445125579834,18.035568237304688,10.485909461975098,10.485909461975098,0.32300424575805664,0.5740094780921936,85.94792175292969,3994.0,14.030557632446289,652.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,0.9862402677536011,0.005208179820328951,0.5838041305541992,0.2657935619354248,0.15040233731269836,0.1726548820734024,0.11920291930437088,0.9936938881874084,0.915839672088623,1.0,0.21052631735801697,0.2210526168346405,0.2631579041481018,0.3052631616592407
17,0.22096680220226844,8.990409851074219,13.854581832885742,7.72037935256958,7.72037935256958,0.5996840596199036,0.7749083638191223,92.50053405761719,17194.0,7.483323097229004,1391.0,0.0,0.0,0.016139443963766098,3.0,0.0,0.0,4.583250999450684,6.368913173675537,4.002360820770264,4.002360820770264,0.9152231216430664,0.9570465087890625,99.37593841552734,4618.0,0.6025392413139343,28.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,8.31125545501709,12.059762001037598,7.15640115737915,7.15640115737915,0.6966227293014526,0.8350294232368469,94.89993286132812,4410.0,5.078545093536377,236.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,10.774808883666992,15.896736145019531,9.217855453491211,9.217855453491211,0.47312861680984497,0.6885623335838318,89.99354553222656,4182.0,10.00645637512207,465.0,0.0,0.0,0.0,0.0,0.0,0.0,12.29232120513916,18.14085578918457,10.504900932312012,10.504900932312012,0.3150767683982849,0.5676636099815369,85.73272705078125,3984.0,14.245750427246094,662.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,0.9834820628166199,0.005207243375480175,0.6038745045661926,0.24184192717075348,0.1542835533618927,0.17679207026958466,0.11920291930437088,0.9919899106025696,0.9232103824615479,1.0,0.21052631735801697,0.2210526168346405,0.2631579041481018,0.3052631616592407
18,0.2181676609914436,9.108159065246582,13.9700288772583,7.837399959564209,7.837399959564209,0.5929847955703735,0.770949125289917,92.29072570800781,17155.0,7.693134784698486,1430.0,0.0,0.0,0.016139443963766098,3.0,0.0,0.0,4.648614883422852,6.4581828117370605,4.0630784034729,4.0630784034729,0.9128299951553345,0.9559885263442993,99.35442352294922,4617.0,0.6240585446357727,29.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,8.453825950622559,12.201199531555176,7.291166305541992,7.291166305541992,0.6894649267196655,0.830954909324646,94.70626068115234,4401.0,5.272218704223633,245.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,10.91136360168457,16.040672302246094,9.352716445922852,9.352716445922852,0.4635443091392517,0.68208909034729,89.6707534790039,4167.0,10.329244613647461,480.0,0.0,0.0,0.0,0.0,0.0,0.0,12.418835639953613,18.241880416870117,10.6426362991333,10.6426362991333,0.30742716789245605,0.5627541542053223,85.43146514892578,3970.0,14.547019958496094,676.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,0.9796730279922485,0.0052118971943855286,0.6179357171058655,0.25713446736335754,0.12492986023426056,0.17336492240428925,0.11920291930437088,0.9912251830101013,0.9327461123466492,1.0,0.21052631735801697,0.2210526168346405,0.2631579041481018,0.3052631616592407
19,0.21318619195454336,9.198153495788574,14.101171493530273,7.922311782836914,7.922311782836914,0.5853073000907898,0.7664927244186401,91.96255493164062,17094.0,8.0213041305542,1491.0,0.0,0.0,0.016139443963766098,3.0,0.0,0.0,4.646415710449219,6.4335455894470215,4.0644211769104,4.0644211769104,0.9134937524795532,0.9563645720481873,99.3974609375,4619.0,0.5810199975967407,27.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,8.502559661865234,12.24196720123291,7.347281455993652,7.347281455993652,0.6873863339424133,0.8299708366394043,94.68474578857422,4400.0,5.293737888336182,246.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,11.056568145751953,16.227436065673828,9.485893249511719,9.485893249511719,0.45097947120666504,0.6740954518318176,88.9175796508789,4132.0,11.082419395446777,515.0,0.0,0.0,0.0,0.0,0.0,0.0,12.58707046508789,18.46039581298828,10.791654586791992,10.791654586791992,0.2907354235649109,0.5516899824142456,84.8504409790039,3943.0,15.128040313720703,703.0,0.0,0.0,0.021519260480999947,1.0,0.0,0.0,0.9768590927124023,0.0052175456658005714,0.5920237898826599,0.27480456233024597,0.1331717073917389,0.16793251037597656,0.11920291930437088,0.9889765381813049,0.9359002113342285,1.0,0.21052631735801697,0.2210526168346405,0.2631579041481018,0.3052631616592407
step,fold8/test_loss,fold8/test_mae,fold8/test_rmse,fold8/test_mard,fold8/test_mape,fold8/test_r2,fold8/test_pearson,fold8/test_ega_zone_a_pct,fold8/test_ega_zone_a_count,fold8/test_ega_zone_b_pct,fold8/test_ega_zone_b_count,fold8/test_ega_zone_c_pct,fold8/test_ega_zone_c_count,fold8/test_ega_zone_d_pct,fold8/test_ega_zone_d_count,fold8/test_ega_zone_e_pct,fold8/test_ega_zone_e_count,fold8/test_horizon_15_mae,fold8/test_horizon_15_rmse,fold8/test_horizon_15_mard,fold8/test_horizon_15_mape,fold8/test_horizon_15_r2,fold8/test_horizon_15_pearson,fold8/test_horizon_15_ega_zone_a_pct,fold8/test_horizon_15_ega_zone_a_count,fold8/test_horizon_15_ega_zone_b_pct,fold8/test_horizon_15_ega_zone_b_count,fold8/test_horizon_15_ega_zone_c_pct,fold8/test_horizon_15_ega_zone_c_count,fold8/test_horizon_15_ega_zone_d_pct,fold8/test_horizon_15_ega_zone_d_count,fold8/test_horizon_15_ega_zone_e_pct,fold8/test_horizon_15_ega_zone_e_count,fold8/test_horizon_30_mae,fold8/test_horizon_30_rmse,fold8/test_horizon_30_mard,fold8/test_horizon_30_mape,fold8/test_horizon_30_r2,fold8/test_horizon_30_pearson,fold8/test_horizon_30_ega_zone_a_pct,fold8/test_horizon_30_ega_zone_a_count,fold8/test_horizon_30_ega_zone_b_pct,fold8/test_horizon_30_ega_zone_b_count,fold8/test_horizon_30_ega_zone_c_pct,fold8/test_horizon_30_ega_zone_c_count,fold8/test_horizon_30_ega_zone_d_pct,fold8/test_horizon_30_ega_zone_d_count,fold8/test_horizon_30_ega_zone_e_pct,fold8/test_horizon_30_ega_zone_e_count,fold8/test_horizon_45_mae,fold8/test_horizon_45_rmse,fold8/test_horizon_45_mard,fold8/test_horizon_45_mape,fold8/test_horizon_45_r2,fold8/test_horizon_45_pearson,fold8/test_horizon_45_ega_zone_a_pct,fold8/test_horizon_45_ega_zone_a_count,fold8/test_horizon_45_ega_zone_b_pct,fold8/test_horizon_45_ega_zone_b_count,fold8/test_horizon_45_ega_zone_c_pct,fold8/test_horizon_45_ega_zone_c_count,fold8/test_horizon_45_ega_zone_d_pct,fold8/test_horizon_45_ega_zone_d_count,fold8/test_horizon_45_ega_zone_e_pct,fold8/test_horizon_45_ega_zone_e_count,fold8/test_horizon_60_mae,fold8/test_horizon_60_rmse,fold8/test_horizon_60_mard,fold8/test_horizon_60_mape,fold8/test_horizon_60_r2,fold8/test_horizon_60_pearson,fold8/test_horizon_60_ega_zone_a_pct,fold8/test_horizon_60_ega_zone_a_count,fold8/test_horizon_60_ega_zone_b_pct,fold8/test_horizon_60_ega_zone_b_count,fold8/test_horizon_60_ega_zone_c_pct,fold8/test_horizon_60_ega_zone_c_count,fold8/test_horizon_60_ega_zone_d_pct,fold8/test_horizon_60_ega_zone_d_count,fold8/test_horizon_60_ega_zone_e_pct,fold8/test_horizon_60_ega_zone_e_count
0,0.25201035372873876,9.785581588745117,13.869128227233887,9.017216682434082,9.017216682434082,0.4079894423484802,0.6658382415771484,88.93978881835938,6795.0,10.314135551452637,788.0,0.0,0.0,0.746073305606842,57.0,0.0,0.0,6.144382476806641,8.595817565917969,5.697770595550537,5.697770595550537,0.7724018096923828,0.8847686052322388,97.01570892333984,1853.0,2.6701571941375732,51.0,0.0,0.0,0.3141361176967621,6.0,0.0,0.0,9.832292556762695,13.627138137817383,9.064719200134277,9.064719200134277,0.43089884519577026,0.6843962073326111,88.5340347290039,1691.0,10.680628776550293,204.0,0.0,0.0,0.7853402495384216,15.0,0.0,0.0,11.199557304382324,15.460883140563965,10.337841033935547,10.337841033935547,0.26445358991622925,0.563072144985199,85.75916290283203,1638.0,13.298429489135742,254.0,0.0,0.0,0.9424083828926086,18.0,0.0,0.0,11.966096878051758,16.455543518066406,10.968533515930176,10.968533515930176,0.16345953941345215,0.48103153705596924,84.45026397705078,1613.0,14.607329368591309,279.0,0.0,0.0,0.9424083828926086,18.0,0.0,0.0
