step,fold1/train_loss,fold1/val_mae,fold1/val_rmse,fold1/val_mard,fold1/val_r2,fold1/val_pearson,fold1/val_ega_zone_a_pct,fold1/val_ega_zone_a_count,fold1/val_ega_zone_b_pct,fold1/val_ega_zone_b_count,fold1/val_ega_zone_c_pct,fold1/val_ega_zone_c_count,fold1/val_ega_zone_d_pct,fold1/val_ega_zone_d_count,fold1/val_ega_zone_e_pct,fold1/val_ega_zone_e_count,fold1/val_horizon_15_mae,fold1/val_horizon_15_rmse,fold1/val_horizon_15_mard,fold1/val_horizon_15_r2,fold1/val_horizon_15_pearson,fold1/val_horizon_15_ega_zone_a_pct,fold1/val_horizon_15_ega_zone_a_count,fold1/val_horizon_15_ega_zone_b_pct,fold1/val_horizon_15_ega_zone_b_count,fold1/val_horizon_15_ega_zone_c_pct,fold1/val_horizon_15_ega_zone_c_count,fold1/val_horizon_15_ega_zone_d_pct,fold1/val_horizon_15_ega_zone_d_count,fold1/val_horizon_15_ega_zone_e_pct,fold1/val_horizon_15_ega_zone_e_count,fold1/val_horizon_30_mae,fold1/val_horizon_30_rmse,fold1/val_horizon_30_mard,fold1/val_horizon_30_r2,fold1/val_horizon_30_pearson,fold1/val_horizon_30_ega_zone_a_pct,fold1/val_horizon_30_ega_zone_a_count,fold1/val_horizon_30_ega_zone_b_pct,fold1/val_horizon_30_ega_zone_b_count,fold1/val_horizon_30_ega_zone_c_pct,fold1/val_horizon_30_ega_zone_c_count,fold1/val_horizon_30_ega_zone_d_pct,fold1/val_horizon_30_ega_zone_d_count,fold1/val_horizon_30_ega_zone_e_pct,fold1/val_horizon_30_ega_zone_e_count,fold1/val_horizon_45_mae,fold1/val_horizon_45_rmse,fold1/val_horizon_45_mard,fold1/val_horizon_45_r2,fold1/val_horizon_45_pearson,fold1/val_horizon_45_ega_zone_a_pct,fold1/val_horizon_45_ega_zone_a_count,fold1/val_horizon_45_ega_zone_b_pct,fold1/val_horizon_45_ega_zone_b_count,fold1/val_horizon_45_ega_zone_c_pct,fold1/val_horizon_45_ega_zone_c_count,fold1/val_horizon_45_ega_zone_d_pct,fold1/val_horizon_45_ega_zone_d_count,fold1/val_horizon_45_ega_zone_e_pct,fold1/val_horizon_45_ega_zone_e_count,fold1/val_horizon_60_mae,fold1/val_horizon_60_rmse,fold1/val_horizon_60_mard,fold1/val_horizon_60_r2,fold1/val_horizon_60_pearson,fold1/val_horizon_60_ega_zone_a_pct,fold1/val_horizon_60_ega_zone_a_count,fold1/val_horizon_60_ega_zone_b_pct,fold1/val_horizon_60_ega_zone_b_count,fold1/val_horizon_60_ega_zone_c_pct,fold1/val_horizon_60_ega_zone_c_count,fold1/val_horizon_60_ega_zone_d_pct,fold1/val_horizon_60_ega_zone_d_count,fold1/val_horizon_60_ega_zone_e_pct,fold1/val_horizon_60_ega_zone_e_count,fold1/diag_graph_prior_weight,fold1/diag_graph_residual_mean,fold1/diag_horizon_query_similarity,fold1/diag_horizon_progressive_gate,fold1/diag_horizon_attention_similarity,fold1/diag_horizon_attention_entropy,fold1/diag_horizon_curriculum_progress,fold1/diag_loss_horizon_weight_0,fold1/diag_loss_horizon_weight_1,fold1/diag_loss_horizon_weight_2,fold1/diag_loss_horizon_weight_3
step,fold8/test_loss,fold8/test_mae,fold8/test_rmse,fold8/test_mard,fold8/test_r2,fold8/test_pearson,fold8/test_ega_zone_a_pct,fold8/test_ega_zone_a_count,fold8/test_ega_zone_b_pct,fold8/test_ega_zone_b_count,fold8/test_ega_zone_c_pct,fold8/test_ega_zone_c_count,fold8/test_ega_zone_d_pct,fold8/test_ega_zone_d_count,fold8/test_ega_zone_e_pct,fold8/test_ega_zone_e_count,fold8/test_horizon_15_mae,fold8/test_horizon_15_rmse,fold8/test_horizon_15_mard,fold8/test_horizon_15_r2,fold8/test_horizon_15_pearson,fold8/test_horizon_15_ega_zone_a_pct,fold8/test_horizon_15_ega_zone_a_count,fold8/test_horizon_15_ega_zone_b_pct,fold8/test_horizon_15_ega_zone_b_count,fold8/test_horizon_15_ega_zone_c_pct,fold8/test_horizon_15_ega_zone_c_count,fold8/test_horizon_15_ega_zone_d_pct,fold8/test_horizon_15_ega_zone_d_count,fold8/test_horizon_15_ega_zone_e_pct,fold8/test_horizon_15_ega_zone_e_count,fold8/test_horizon_30_mae,fold8/test_horizon_30_rmse,fold8/test_horizon_30_mard,fold8/test_horizon_30_r2,fold8/test_horizon_30_pearson,fold8/test_horizon_30_ega_zone_a_pct,fold8/test_horizon_30_ega_zone_a_count,fold8/test_horizon_30_ega_zone_b_pct,fold8/test_horizon_30_ega_zone_b_count,fold8/test_horizon_30_ega_zone_c_pct,fold8/test_horizon_30_ega_zone_c_count,fold8/test_horizon_30_ega_zone_d_pct,fold8/test_horizon_30_ega_zone_d_count,fold8/test_horizon_30_ega_zone_e_pct,fold8/test_horizon_30_ega_zone_e_count,fold8/test_horizon_45_mae,fold8/test_horizon_45_rmse,fold8/test_horizon_45_mard,fold8/test_horizon_45_r2,fold8/test_horizon_45_pearson,fold8/test_horizon_45_ega_zone_a_pct,fold8/test_horizon_45_ega_zone_a_count,fold8/test_horizon_45_ega_zone_b_pct,fold8/test_horizon_45_ega_zone_b_count,fold8/test_horizon_45_ega_zone_c_pct,fold8/test_horizon_45_ega_zone_c_count,fold8/test_horizon_45_ega_zone_d_pct,fold8/test_horizon_45_ega_zone_d_count,fold8/test_horizon_45_ega_zone_e_pct,fold8/test_horizon_45_ega_zone_e_count,fold8/test_horizon_60_mae,fold8/test_horizon_60_rmse,fold8/test_horizon_60_mard,fold8/test_horizon_60_r2,fold8/test_horizon_60_pearson,fold8/test_horizon_60_ega_zone_a_pct,fold8/test_horizon_60_ega_zone_a_count,fold8/test_horizon_60_ega_zone_b_pct,fold8/test_horizon_60_ega_zone_b_count,fold8/test_horizon_60_ega_zone_c_pct,fold8/test_horizon_60_ega_zone_c_count,fold8/test_horizon_60_ega_zone_d_pct,fold8/test_horizon_60_ega_zone_d_count,fold8/test_horizon_60_ega_zone_e_pct,fold8/test_horizon_60_ega_zone_e_count
0,0.2507581951106406,9.664684295654297,13.847332954406738,8.840760231018066,0.409848690032959,0.6631814241409302,88.97905731201172,6798.0,10.248690605163574,783.0,0.0,0.0,0.772251307964325,59.0,0.0,0.0,6.201406955718994,8.80256175994873,5.738286972045898,0.7613219022750854,0.8760493993759155,96.85863494873047,1850.0,2.774869203567505,53.0,0.0,0.0,0.3664921522140503,7.0,0.0,0.0,9.6837158203125,13.568839073181152,8.85557746887207,0.4357578158378601,0.6813672184944153,89.0575942993164,1701.0,10.209424018859863,195.0,0.0,0.0,0.7329843044281006,14.0,0.0,0.0,11.00642204284668,15.332240104675293,10.073796272277832,0.27664297819137573,0.5684034824371338,85.96858215332031,1642.0,13.036648750305176,249.0,0.0,0.0,0.9947643876075745,19.0,0.0,0.0,11.767192840576172,16.441364288330078,10.695380210876465,0.16490060091018677,0.48306453227996826,84.03141784667969,1605.0,14.973822593688965,286.0,0.0,0.0,0.9947643876075745,19.0,0.0,0.0
step,fold9/train_loss,fold9/val_mae,fold9/val_rmse,fold9/val_mard,fold9/val_r2,fold9/val_pearson,fold9/val_ega_zone_a_pct,fold9/val_ega_zone_a_count,fold9/val_ega_zone_b_pct,fold9/val_ega_zone_b_count,fold9/val_ega_zone_c_pct,fold9/val_ega_zone_c_count,fold9/val_ega_zone_d_pct,fold9/val_ega_zone_d_count,fold9/val_ega_zone_e_pct,fold9/val_ega_zone_e_count,fold9/val_horizon_15_mae,fold9/val_horizon_15_rmse,fold9/val_horizon_15_mard,fold9/val_horizon_15_r2,fold9/val_horizon_15_pearson,fold9/val_horizon_15_ega_zone_a_pct,fold9/val_horizon_15_ega_zone_a_count,fold9/val_horizon_15_ega_zone_b_pct,fold9/val_horizon_15_ega_zone_b_count,fold9/val_horizon_15_ega_zone_c_pct,fold9/val_horizon_15_ega_zone_c_count,fold9/val_horizon_15_ega_zone_d_pct,fold9/val_horizon_15_ega_zone_d_count,fold9/val_horizon_15_ega_zone_e_pct,fold9/val_horizon_15_ega_zone_e_count,fold9/val_horizon_30_mae,fold9/val_horizon_30_rmse,fold9/val_horizon_30_mard,fold9/val_horizon_30_r2,fold9/val_horizon_30_pearson,fold9/val_horizon_30_ega_zone_a_pct,fold9/val_horizon_30_ega_zone_a_count,fold9/val_horizon_30_ega_zone_b_pct,fold9/val_horizon_30_ega_zone_b_count,fold9/val_horizon_30_ega_zone_c_pct,fold9/val_horizon_30_ega_zone_c_count,fold9/val_horizon_30_ega_zone_d_pct,fold9/val_horizon_30_ega_zone_d_count,fold9/val_horizon_30_ega_zone_e_pct,fold9/val_horizon_30_ega_zone_e_count,fold9/val_horizon_45_mae,fold9/val_horizon_45_rmse,fold9/val_horizon_45_mard,fold9/val_horizon_45_r2,fold9/val_horizon_45_pearson,fold9/val_horizon_45_ega_zone_a_pct,fold9/val_horizon_45_ega_zone_a_count,fold9/val_horizon_45_ega_zone_b_pct,fold9/val_horizon_45_ega_zone_b_count,fold9/val_horizon_45_ega_zone_c_pct,fold9/val_horizon_45_ega_zone_c_count,fold9/val_horizon_45_ega_zone_d_pct,fold9/val_horizon_45_ega_zone_d_count,fold9/val_horizon_45_ega_zone_e_pct,fold9/val_horizon_45_ega_zone_e_count,fold9/val_horizon_60_mae,fold9/val_horizon_60_rmse,fold9/val_horizon_60_mard,fold9/val_horizon_60_r2,fold9/val_horizon_60_pearson,fold9/val_horizon_60_ega_zone_a_pct,fold9/val_horizon_60_ega_zone_a_count,fold9/val_horizon_60_ega_zone_b_pct,fold9/val_horizon_60_ega_zone_b_count,fold9/val_horizon_60_ega_zone_c_pct,fold9/val_horizon_60_ega_zone_c_count,fold9/val_horizon_60_ega_zone_d_pct,fold9/val_horizon_60_ega_zone_d_count,fold9/val_horizon_60_ega_zone_e_pct,fold9/val_horizon_60_ega_zone_e_count,fold9/diag_graph_prior_weight,fold9/diag_graph_residual_mean,fold9/diag_horizon_query_similarity,fold9/diag_horizon_progressive_gate,fold9/diag_horizon_attention_similarity,fold9/diag_horizon_attention_entropy,fold9/diag_horizon_curriculum_progress,fold9/diag_loss_horizon_weight_0,fold9/diag_loss_horizon_weight_1,fold9/diag_loss_horizon_weight_2,fold9/diag_loss_horizon_weight_3
1,0.24707300761045314,12.700896263122559,20.27196502685547,11.27609920501709,0.34413081407546997,0.6445441842079163,83.52081298828125,11880.0,15.494937896728516,2204.0,0.007030371576547623,1.0,0.970191240310669,138.0,0.007030371576547623,1.0,7.292738437652588,11.122176170349121,6.454809665679932,0.8032636642456055,0.8983789682388306,94.74128723144531,3369.0,4.865016937255859,173.0,0.0,0.0,0.3937007784843445,14.0,0.0,0.0,11.892912864685059,18.151758193969727,10.497149467468262,0.47473663091659546,0.7174993753433228,84.61754608154297,3009.0,14.510686874389648,516.0,0.0,0.0,0.8717659711837769,31.0,0.0,0.0,14.791349411010742,22.682048797607422,13.097542762756348,0.17702233791351318,0.5460116267204285,79.1057357788086,2813.0,19.685039520263672,700.0,0.0,0.0,1.2092238664627075,43.0,0.0,0.0,16.82658576965332,26.002803802490234,15.054898262023926,-0.0816335678100586,0.3889009952545166,75.6186752319336,2689.0,22.919010162353516,815.0,0.02812148630619049,1.0,1.4060741662979126,50.0,0.02812148630619049,1.0,1.001136302947998,0.01182341855019331,-0.002597217448055744,0.11920291930437088,0.9999757409095764,0.9999915361404419,0.0,0.3333333432674408,0.28333333134651184,0.21666665375232697,0.1666666716337204
2,0.2409195173133803,12.443951606750488,19.920848846435547,11.051206588745117,0.3666537404060364,0.644048273563385,84.25196838378906,11984.0,14.714567184448242,2093.0,0.007030371576547623,1.0,1.0194038152694702,145.0,0.007030371576547623,1.0,7.247795104980469,10.990363121032715,6.425841331481934,0.8078992366790771,0.8996224403381348,94.85376739501953,3373.0,4.668166637420654,166.0,0.0,0.0,0.47806525230407715,17.0,0.0,0.0,11.698309898376465,17.8653564453125,10.325922012329102,0.4911811947822571,0.7169469594955444,85.60179901123047,3044.0,13.47019100189209,479.0,0.0,0.0,0.928009033203125,33.0,0.0,0.0,14.448175430297852,22.281108856201172,12.809309005737305,0.2058599591255188,0.5398935079574585,79.97750091552734,2844.0,18.757030487060547,667.0,0.0,0.0,1.2654668092727661,45.0,0.0,0.0,16.381526947021484,25.51380157470703,14.643754005432129,-0.04133415222167969,0.38168519735336304,76.57479858398438,2723.0,21.962879180908203,781.0,0.02812148630619049,1.0,1.4060741662979126,50.0,0.02812148630619049,1.0,0.998621940612793,0.011537369340658188,0.0005897984956391156,0.11920291930437088,0.9978406429290771,0.9995164275169373,0.07142857142857142,0.3245614171028137,0.2788847088813782,0.21998745203018188,0.17656642198562622
3,0.2424690097089043,12.413521766662598,19.839052200317383,11.06238842010498,0.37184423208236694,0.644599199295044,84.31523895263672,11993.0,14.64426326751709,2083.0,0.007030371576547623,1.0,1.0264341831207275,146.0,0.007030371576547623,1.0,7.249963283538818,10.923259735107422,6.451739311218262,0.8102378845214844,0.9005107879638672,95.10686492919922,3382.0,4.415073394775391,157.0,0.0,0.0,0.47806525230407715,17.0,0.0,0.0,11.682258605957031,17.83435821533203,10.334834098815918,0.49294543266296387,0.7167297601699829,85.71428680419922,3048.0,13.329583168029785,474.0,0.0,0.0,0.9561305046081543,34.0,0.0,0.0,14.4041109085083,22.188112258911133,12.818950653076172,0.21247529983520508,0.5400307178497314,79.97750091552734,2844.0,18.757030487060547,667.0,0.0,0.0,1.2654668092727661,45.0,0.0,0.0,16.3177547454834,25.39011001586914,14.644031524658203,-0.03126180171966553,0.38049960136413574,76.46231842041016,2719.0,22.07536506652832,785.0,0.02812148630619049,1.0,1.4060741662979126,50.0,0.02812148630619049,1.0,1.0012881755828857,0.011332761496305466,0.013918746262788773,0.11920291930437088,0.9829404354095459,0.9954235553741455,0.14285714285714285,0.31578949093818665,0.2744360864162445,0.223308265209198,0.18646617233753204
4,0.240815494938702,12.282032012939453,19.685504913330078,10.924795150756836,0.3815299868583679,0.6463491320610046,84.81439971923828,12064.0,14.152137756347656,2013.0,0.0,0.0,1.0334645509719849,147.0,0.0,0.0,7.211904048919678,10.877304077148438,6.409837245941162,0.8118312358856201,0.9012867212295532,95.35995483398438,3391.0,4.161979675292969,148.0,0.0,0.0,0.47806525230407715,17.0,0.0,0.0,11.601461410522461,17.742565155029297,10.25532341003418,0.4981514811515808,0.7175258994102478,85.88301849365234,3054.0,13.16085433959961,468.0,0.0,0.0,0.9561305046081543,34.0,0.0,0.0,14.262542724609375,22.045513153076172,12.663097381591797,0.22256529331207275,0.5390917062759399,80.59617614746094,2866.0,18.138357162475586,645.0,0.0,0.0,1.2654668092727661,45.0,0.0,0.0,16.05221939086914,25.118865966796875,14.37092399597168,-0.009345412254333496,0.37999922037124634,77.41844940185547,2753.0,21.147356033325195,752.0,0.0,0.0,1.434195637702942,51.0,0.0,0.0,0.9924814701080322,0.0112356748431921,0.032391052693128586,0.11920291930437088,0.966188907623291,0.982890248298645,0.21428571428571427,0.30701756477355957,0.26998746395111084,0.22662906348705292,0.19636592268943787
5,0.23825409125930486,12.203036308288574,19.591415405273438,10.86471939086914,0.38742804527282715,0.6476650238037109,85.1026382446289,12105.0,13.856861114501953,1971.0,0.0,0.0,1.0404949188232422,148.0,0.0,0.0,7.201037883758545,10.859795570373535,6.403183937072754,0.8124365210533142,0.9015212059020996,95.38807678222656,3392.0,4.1338582038879395,147.0,0.0,0.0,0.47806525230407715,17.0,0.0,0.0,11.573232650756836,17.716962814331055,10.234538078308105,0.4995988607406616,0.7168344855308533,86.07986450195312,3061.0,12.964004516601562,461.0,0.0,0.0,0.9561305046081543,34.0,0.0,0.0,14.155813217163086,21.954572677612305,12.584339141845703,0.22896599769592285,0.5387769937515259,80.73677825927734,2871.0,17.969629287719727,639.0,0.0,0.0,1.2935882806777954,46.0,0.0,0.0,15.882059097290039,24.929197311401367,14.236820220947266,0.0058397650718688965,0.38335901498794556,78.20584869384766,2781.0,20.359954833984375,724.0,0.0,0.0,1.434195637702942,51.0,0.0,0.0,0.9791120290756226,0.011247352696955204,0.03963366895914078,0.11920291930437088,0.9500996470451355,0.9730724692344666,0.2857142857142857,0.2982456088066101,0.2655388414859772,0.22994986176490784,0.2062656730413437
6,0.23630105780333285,12.15379524230957,19.433927536010742,10.806950569152832,0.3972368836402893,0.651306688785553,85.21512603759766,12121.0,13.744375228881836,1955.0,0.0,0.0,1.0404949188232422,148.0,0.0,0.0,7.151298522949219,10.761727333068848,6.358564853668213,0.8158087730407715,0.9034146070480347,95.41619873046875,3393.0,4.10573673248291,146.0,0.0,0.0,0.47806525230407715,17.0,0.0,0.0,11.553532600402832,17.602041244506836,10.20334243774414,0.506069540977478,0.7194377183914185,86.33296203613281,3070.0,12.71091079711914,452.0,0.0,0.0,0.9561305046081543,34.0,0.0,0.0,14.105644226074219,21.771343231201172,12.522127151489258,0.24178218841552734,0.5420461893081665,80.73677825927734,2871.0,17.969629287719727,639.0,0.0,0.0,1.2935882806777954,46.0,0.0,0.0,15.804702758789062,24.719871520996094,14.143766403198242,0.02246534824371338,0.384982168674469,78.37457275390625,2787.0,20.191225051879883,718.0,0.0,0.0,1.434195637702942,51.0,0.0,0.0,0.9616485834121704,0.011366401799023151,0.05991476774215698,0.11920291930437088,0.9620158672332764,0.9676726460456848,0.35714285714285715,0.28947368264198303,0.2610902190208435,0.23327067494392395,0.2161654233932495
7,0.23118896113188137,12.159370422363281,19.325897216796875,10.77212142944336,0.403919517993927,0.6534545421600342,85.55258178710938,12169.0,13.385826110839844,1904.0,0.0,0.0,1.0615860223770142,151.0,0.0,0.0,7.088849067687988,10.534844398498535,6.309792518615723,0.8234933018684387,0.9078456163406372,95.80989837646484,3407.0,3.7120361328125,132.0,0.0,0.0,0.47806525230407715,17.0,0.0,0.0,11.59512710571289,17.536409378051758,10.222936630249023,0.5097460150718689,0.7204529643058777,86.78290557861328,3086.0,12.176603317260742,433.0,0.0,0.0,1.0404949188232422,37.0,0.0,0.0,14.153456687927246,21.72891616821289,12.509073257446289,0.24473446607589722,0.5406726598739624,81.2710952758789,2890.0,17.435321807861328,620.0,0.0,0.0,1.2935882806777954,46.0,0.0,0.0,15.800045013427734,24.562305450439453,14.046682357788086,0.03488725423812866,0.38484901189804077,78.3464584350586,2786.0,20.21934700012207,719.0,0.0,0.0,1.434195637702942,51.0,0.0,0.0,0.9418908357620239,0.011537933722138405,0.08677041530609131,0.11920291930437088,0.9752190113067627,0.9555337429046631,0.42857142857142855,0.28070175647735596,0.25664159655570984,0.23659147322177887,0.22606515884399414
8,0.22602817581447426,12.03298568725586,19.092960357666016,10.649345397949219,0.41820216178894043,0.6627886295318604,85.78459167480469,12202.0,13.153823852539062,1871.0,0.0,0.0,1.0615860223770142,151.0,0.0,0.0,6.762330532073975,9.963811874389648,6.030696392059326,0.8421095013618469,0.9180631041526794,96.31608581542969,3425.0,3.2058491706848145,114.0,0.0,0.0,0.47806525230407715,17.0,0.0,0.0,11.43591594696045,17.20109748840332,10.084358215332031,0.5283149480819702,0.7320547699928284,87.14848327636719,3099.0,11.83914566040039,421.0,0.0,0.0,1.012373447418213,36.0,0.0,0.0,14.104491233825684,21.572895050048828,12.447508811950684,0.25554168224334717,0.547887921333313,81.664794921875,2904.0,17.013498306274414,605.0,0.0,0.0,1.3217097520828247,47.0,0.0,0.0,15.829202651977539,24.446256637573242,14.034821510314941,0.04398536682128906,0.39039745926856995,78.00899505615234,2774.0,20.556806564331055,731.0,0.0,0.0,1.434195637702942,51.0,0.0,0.0,0.9218814373016357,0.011754835955798626,0.11549016833305359,0.11920291930437088,0.990593671798706,0.9427185654640198,0.5,0.2719298303127289,0.25219297409057617,0.2399122714996338,0.23596492409706116
9,0.21754116757574268,11.98039436340332,19.070707321166992,10.585528373718262,0.4195576310157776,0.6681014895439148,85.7353744506836,12195.0,13.231158256530762,1882.0,0.0,0.0,1.0334645509719849,147.0,0.0,0.0,6.447844982147217,9.517775535583496,5.742584705352783,0.8559292554855347,0.9259830713272095,96.6535415649414,3437.0,2.9246342182159424,104.0,0.0,0.0,0.4218222498893738,15.0,0.0,0.0,11.323188781738281,17.048599243164062,9.959049224853516,0.5366414785385132,0.7409522533416748,87.42969512939453,3109.0,11.586050987243652,412.0,0.0,0.0,0.9842519760131836,35.0,0.0,0.0,14.18725299835205,21.653213500976562,12.50302505493164,0.24998801946640015,0.5492231249809265,81.01799774169922,2881.0,17.688413619995117,629.0,0.0,0.0,1.2935882806777954,46.0,0.0,0.0,15.963287353515625,24.589895248413086,14.137453079223633,0.032718002796173096,0.3887185752391815,77.84027099609375,2768.0,20.725534439086914,737.0,0.0,0.0,1.434195637702942,51.0,0.0,0.0,0.9047434329986572,0.011991734616458416,0.13559892773628235,0.11920291930437088,0.995293915271759,0.9320624470710754,0.5714285714285714,0.2631579041481018,0.2477443516254425,0.2432330846786499,0.24586467444896698
10,0.21263511784373673,11.983793258666992,19.16756820678711,10.588642120361328,0.4136464595794678,0.6661585569381714,85.68616485595703,12188.0,13.280370712280273,1889.0,0.0,0.0,1.0334645509719849,147.0,0.0,0.0,6.315003871917725,9.34595775604248,5.616443157196045,0.8610838651657104,0.9289284944534302,96.85039520263672,3444.0,2.784026861190796,99.0,0.0,0.0,0.3655792772769928,13.0,0.0,0.0,11.302727699279785,17.034719467163086,9.935192108154297,0.537395715713501,0.742570161819458,87.26097106933594,3103.0,11.754780769348145,418.0,0.0,0.0,0.9842519760131836,35.0,0.0,0.0,14.238895416259766,21.778987884521484,12.547662734985352,0.241249680519104,0.5455596446990967,81.07423400878906,2883.0,17.575927734375,625.0,0.0,0.0,1.349831223487854,48.0,0.0,0.0,16.078550338745117,24.85417366027832,14.255269050598145,0.011814594268798828,0.37748077511787415,77.55905151367188,2758.0,21.006750106811523,747.0,0.0,0.0,1.434195637702942,51.0,0.0,0.0,0.891390860080719,0.012221427634358406,0.1429528445005417,0.11920291930437088,0.9932034611701965,0.9315041899681091,0.6428571428571429,0.25438597798347473,0.24329572916030884,0.24655388295650482,0.2557644248008728
11,0.206012747579406,12.020991325378418,19.178512573242188,10.6225004196167,0.41297662258148193,0.6632359027862549,85.49634552001953,12161.0,13.477221488952637,1917.0,0.0,0.0,1.0264341831207275,146.0,0.0,0.0,6.282423973083496,9.280219078063965,5.588979721069336,0.863031268119812,0.9297960996627808,96.9066390991211,3446.0,2.7559053897857666,98.0,0.0,0.0,0.3374578058719635,12.0,0.0,0.0,11.324006080627441,17.065616607666016,9.947181701660156,0.5357159972190857,0.7400736808776855,87.34532928466797,3106.0,11.670415878295898,415.0,0.0,0.0,0.9842519760131836,35.0,0.0,0.0,14.305323600769043,21.84310531616211,12.608062744140625,0.23677563667297363,0.537501335144043,80.87738800048828,2876.0,17.77277946472168,632.0,0.0,0.0,1.349831223487854,48.0,0.0,0.0,16.172210693359375,24.83510971069336,14.345778465270996,0.013329923152923584,0.36966580152511597,76.85601806640625,2733.0,21.70978546142578,772.0,0.0,0.0,1.434195637702942,51.0,0.0,0.0,0.8769638538360596,0.012426772154867649,0.1543930023908615,0.11920291930437088,0.9933538436889648,0.9301592111587524,0.7142857142857143,0.24561403691768646,0.23884710669517517,0.24987469613552094,0.26566416025161743
12,0.20089577653787824,12.100187301635742,19.325218200683594,10.674872398376465,0.4039614796638489,0.6593189835548401,85.21512603759766,12121.0,13.751405715942383,1956.0,0.0,0.0,1.0334645509719849,147.0,0.0,0.0,6.282869338989258,9.250746726989746,5.593023777008057,0.8638998866081238,0.9302762746810913,96.9066390991211,3446.0,2.7277839183807373,97.0,0.0,0.0,0.3655792772769928,13.0,0.0,0.0,11.389142036437988,17.17654037475586,9.995919227600098,0.5296608209609985,0.7371733784675598,87.37345123291016,3107.0,11.642293930053711,414.0,0.0,0.0,0.9842519760131836,35.0,0.0,0.0,14.412227630615234,22.043310165405273,12.67380428314209,0.2227206826210022,0.5310733914375305,80.48368835449219,2862.0,18.166479110717773,646.0,0.0,0.0,1.349831223487854,48.0,0.0,0.0,16.316503524780273,25.046735763549805,14.436739921569824,-0.003556966781616211,0.363796591758728,76.09674072265625,2706.0,22.469066619873047,799.0,0.0,0.0,1.434195637702942,51.0,0.0,0.0,0.8602675199508667,0.012662430293858051,0.15866506099700928,0.11920291930437088,0.9926803112030029,0.9329865574836731,0.7857142857142857,0.23684212565422058,0.2343984991312027,0.25319552421569824,0.27556392550468445
13,0.19663892855785114,12.093132972717285,19.352676391601562,10.677536010742188,0.40226656198501587,0.6584517955780029,85.25730895996094,12127.0,13.688132286071777,1947.0,0.0,0.0,1.0545556545257568,150.0,0.0,0.0,6.261331081390381,9.24424934387207,5.571549415588379,0.8640909790992737,0.9304280877113342,96.96288299560547,3448.0,2.6715409755706787,95.0,0.0,0.0,0.3655792772769928,13.0,0.0,0.0,11.382779121398926,17.198760986328125,9.990720748901367,0.5284430980682373,0.7364566326141357,87.26097106933594,3103.0,11.69853687286377,416.0,0.0,0.0,1.0404949188232422,37.0,0.0,0.0,14.429468154907227,22.10890769958496,12.695294380187988,0.21808761358261108,0.529076874256134,80.25871276855469,2854.0,18.36332893371582,653.0,0.0,0.0,1.3779526948928833,49.0,0.0,0.0,16.298948287963867,25.060863494873047,14.452579498291016,-0.004689455032348633,0.36486533284187317,76.54668426513672,2722.0,22.019123077392578,783.0,0.0,0.0,1.434195637702942,51.0,0.0,0.0,0.8466285467147827,0.012844408862292767,0.16729606688022614,0.11920291930437088,0.9946727752685547,0.9231213331222534,0.8571428571428571,0.22807016968727112,0.22994986176490784,0.25651630759239197,0.2854636609554291
14,0.18988888820503497,12.16303825378418,19.381296157836914,10.742618560791016,0.40049731731414795,0.6563074588775635,84.93391418457031,12081.0,14.018559455871582,1994.0,0.0,0.0,1.0475252866744995,149.0,0.0,0.0,6.245109558105469,9.184264183044434,5.564152240753174,0.8658490777015686,0.9311619997024536,96.93476104736328,3447.0,2.699662446975708,96.0,0.0,0.0,0.3655792772769928,13.0,0.0,0.0,11.422661781311035,17.195446014404297,10.039276123046875,0.5286248922348022,0.7360454797744751,87.03599548339844,3095.0,11.951631546020508,425.0,0.0,0.0,1.012373447418213,36.0,0.0,0.0,14.544892311096191,22.15028953552246,12.801289558410645,0.21515780687332153,0.5250687003135681,79.6962890625,2834.0,18.925758361816406,673.0,0.0,0.0,1.3779526948928833,49.0,0.0,0.0,16.439489364624023,25.13701057434082,14.565753936767578,-0.010804057121276855,0.3576400578022003,76.06861877441406,2705.0,22.4971866607666,800.0,0.0,0.0,1.434195637702942,51.0,0.0,0.0,0.8348346948623657,0.013029251247644424,0.16734904050827026,0.11920291930437088,0.9946035742759705,0.9283394813537598,0.9285714285714286,0.21929824352264404,0.22550123929977417,0.2598370909690857,0.2953633964061737
