step,fold1/train_loss,fold1/val_mae,fold1/val_rmse,fold1/val_mard,fold1/val_r2,fold1/val_pearson,fold1/val_ega_zone_a_pct,fold1/val_ega_zone_a_count,fold1/val_ega_zone_b_pct,fold1/val_ega_zone_b_count,fold1/val_ega_zone_c_pct,fold1/val_ega_zone_c_count,fold1/val_ega_zone_d_pct,fold1/val_ega_zone_d_count,fold1/val_ega_zone_e_pct,fold1/val_ega_zone_e_count,fold1/val_horizon_15_mae,fold1/val_horizon_15_rmse,fold1/val_horizon_15_mard,fold1/val_horizon_15_r2,fold1/val_horizon_15_pearson,fold1/val_horizon_15_ega_zone_a_pct,fold1/val_horizon_15_ega_zone_a_count,fold1/val_horizon_15_ega_zone_b_pct,fold1/val_horizon_15_ega_zone_b_count,fold1/val_horizon_15_ega_zone_c_pct,fold1/val_horizon_15_ega_zone_c_count,fold1/val_horizon_15_ega_zone_d_pct,fold1/val_horizon_15_ega_zone_d_count,fold1/val_horizon_15_ega_zone_e_pct,fold1/val_horizon_15_ega_zone_e_count,fold1/val_horizon_30_mae,fold1/val_horizon_30_rmse,fold1/val_horizon_30_mard,fold1/val_horizon_30_r2,fold1/val_horizon_30_pearson,fold1/val_horizon_30_ega_zone_a_pct,fold1/val_horizon_30_ega_zone_a_count,fold1/val_horizon_30_ega_zone_b_pct,fold1/val_horizon_30_ega_zone_b_count,fold1/val_horizon_30_ega_zone_c_pct,fold1/val_horizon_30_ega_zone_c_count,fold1/val_horizon_30_ega_zone_d_pct,fold1/val_horizon_30_ega_zone_d_count,fold1/val_horizon_30_ega_zone_e_pct,fold1/val_horizon_30_ega_zone_e_count,fold1/val_horizon_45_mae,fold1/val_horizon_45_rmse,fold1/val_horizon_45_mard,fold1/val_horizon_45_r2,fold1/val_horizon_45_pearson,fold1/val_horizon_45_ega_zone_a_pct,fold1/val_horizon_45_ega_zone_a_count,fold1/val_horizon_45_ega_zone_b_pct,fold1/val_horizon_45_ega_zone_b_count,fold1/val_horizon_45_ega_zone_c_pct,fold1/val_horizon_45_ega_zone_c_count,fold1/val_horizon_45_ega_zone_d_pct,fold1/val_horizon_45_ega_zone_d_count,fold1/val_horizon_45_ega_zone_e_pct,fold1/val_horizon_45_ega_zone_e_count,fold1/val_horizon_60_mae,fold1/val_horizon_60_rmse,fold1/val_horizon_60_mard,fold1/val_horizon_60_r2,fold1/val_horizon_60_pearson,fold1/val_horizon_60_ega_zone_a_pct,fold1/val_horizon_60_ega_zone_a_count,fold1/val_horizon_60_ega_zone_b_pct,fold1/val_horizon_60_ega_zone_b_count,fold1/val_horizon_60_ega_zone_c_pct,fold1/val_horizon_60_ega_zone_c_count,fold1/val_horizon_60_ega_zone_d_pct,fold1/val_horizon_60_ega_zone_d_count,fold1/val_horizon_60_ega_zone_e_pct,fold1/val_horizon_60_ega_zone_e_count,fold1/diag_graph_prior_weight,fold1/diag_graph_residual_mean,fold1/diag_fusion_gate_cgm,fold1/diag_fusion_gate_cgm_guided,fold1/diag_fusion_gate_physio,fold1/diag_horizon_query_similarity,fold1/diag_horizon_progressive_gate,fold1/diag_horizon_attention_similarity,fold1/diag_horizon_attention_entropy,fold1/diag_horizon_curriculum_progress,fold1/diag_loss_horizon_weight_0,fold1/diag_loss_horizon_weight_1,fold1/diag_loss_horizon_weight_2,fold1/diag_loss_horizon_weight_3
9,0.2556097403896794,10.445866584777832,15.223498344421387,9.550451278686523,0.5935236215591431,0.7715836763381958,87.30701446533203,19906.0,11.710526466369629,2670.0,0.0,0.0,0.9824560880661011,224.0,0.0,0.0,5.630932807922363,8.159605979919434,5.125430583953857,0.8830710053443909,0.9398132562637329,97.85964965820312,5578.0,1.894736886024475,108.0,0.0,0.0,0.24561402201652527,14.0,0.0,0.0,10.02232837677002,14.34056282043457,9.107038497924805,0.6393557786941528,0.8005552887916565,89.10526275634766,5079.0,10.105263710021973,576.0,0.0,0.0,0.7894736528396606,45.0,0.0,0.0,12.369147300720215,17.343761444091797,11.307788848876953,0.4727449417114258,0.6903786659240723,82.9473648071289,4728.0,15.789472579956055,900.0,0.0,0.0,1.2631579637527466,72.0,0.0,0.0,13.76106071472168,18.81442642211914,12.661547660827637,0.37947505712509155,0.6205226182937622,79.31578826904297,4521.0,19.052631378173828,1086.0,0.0,0.0,1.631579041481018,93.0,0.0,0.0,0.9846182465553284,0.010609994642436504,0.32011768221855164,0.391205757856369,0.2886766195297241,0.4640394151210785,0.11426983028650284,0.9748777747154236,0.818220853805542,0.5714285714285714,0.2496662139892578,0.24425899982452393,0.2477302998304367,0.258344441652298
10,0.2521155131060455,10.396170616149902,15.153667449951172,9.485690116882324,0.597244143486023,0.7742457985877991,87.4254379272461,19933.0,11.596490859985352,2644.0,0.0,0.0,0.9780701994895935,223.0,0.0,0.0,5.503807067871094,7.921019554138184,5.018483638763428,0.8898090124130249,0.9434091448783875,98.08772277832031,5591.0,1.7017543315887451,97.0,0.0,0.0,0.21052630245685577,12.0,0.0,0.0,9.96722412109375,14.201473236083984,9.05642318725586,0.6463176012039185,0.8049476146697998,89.2631607055664,5088.0,9.947368621826172,567.0,0.0,0.0,0.7894736528396606,45.0,0.0,0.0,12.370420455932617,17.3200626373291,11.271554946899414,0.47418493032455444,0.6920313239097595,83.01754760742188,4732.0,15.719297409057617,896.0,0.0,0.0,1.2631579637527466,72.0,0.0,0.0,13.743226051330566,18.818225860595703,12.596295356750488,0.37922441959381104,0.6210437417030334,79.33333587646484,4522.0,19.01754379272461,1084.0,0.0,0.0,1.6491228342056274,94.0,0.0,0.0,0.9801826477050781,0.010635269805788994,0.37638893723487854,0.35685205459594727,0.26675906777381897,0.4975080192089081,0.11384027451276779,0.9757011532783508,0.796818733215332,0.6428571428571429,0.23920783400535583,0.23937471210956573,0.2516132593154907,0.2698041796684265
11,0.25114122292030466,10.462708473205566,15.23005485534668,9.521400451660156,0.5931735038757324,0.7720217704772949,87.25877380371094,19895.0,11.776315689086914,2685.0,0.0,0.0,0.9649122953414917,220.0,0.0,0.0,5.506378173828125,7.89929723739624,5.002485275268555,0.8904125094413757,0.943907618522644,98.15789794921875,5595.0,1.631579041481018,93.0,0.0,0.0,0.21052630245685577,12.0,0.0,0.0,10.001211166381836,14.231433868408203,9.063272476196289,0.6448236703872681,0.8043303489685059,88.91227722167969,5068.0,10.315789222717285,588.0,0.0,0.0,0.7719298601150513,44.0,0.0,0.0,12.47661304473877,17.4185791015625,11.351380348205566,0.46818625926971436,0.688270092010498,82.70175170898438,4714.0,16.052631378173828,915.0,0.0,0.0,1.2456140518188477,71.0,0.0,0.0,13.8666353225708,18.959924697875977,12.668461799621582,0.36984050273895264,0.6148642897605896,79.26315307617188,4518.0,19.105262756347656,1089.0,0.0,0.0,1.631579041481018,93.0,0.0,0.0,0.9763845205307007,0.01065455935895443,0.35749688744544983,0.35845038294792175,0.2840527594089508,0.5184487700462341,0.11328927427530289,0.9799491763114929,0.7847015857696533,0.7142857142857143,0.22874945402145386,0.23449043929576874,0.25549623370170593,0.28126391768455505
12,0.24719752396202027,10.566195487976074,15.371736526489258,9.610556602478027,0.5855690240859985,0.7671055197715759,86.87718963623047,19808.0,12.096491813659668,2758.0,0.0,0.0,1.0263158082962036,234.0,0.0,0.0,5.49936056137085,7.872283935546875,5.0016984939575195,0.891160786151886,0.9441429972648621,98.21052551269531,5598.0,1.5789473056793213,90.0,0.0,0.0,0.21052630245685577,12.0,0.0,0.0,10.082340240478516,14.306586265563965,9.130043983459473,0.6410626173019409,0.8018951416015625,88.66666412353516,5054.0,10.543859481811523,601.0,0.0,0.0,0.7894736528396606,45.0,0.0,0.0,12.628056526184082,17.595746994018555,11.478254318237305,0.4573128819465637,0.680534839630127,82.07017517089844,4678.0,16.543859481811523,943.0,0.0,0.0,1.3859648704528809,79.0,0.0,0.0,14.055025100708008,19.206758499145508,12.832233428955078,0.3533259630203247,0.6025568246841431,78.5614013671875,4478.0,19.719297409057617,1124.0,0.0,0.0,1.719298243522644,98.0,0.0,0.0,0.9740757346153259,0.010675419121980667,0.2969001233577728,0.3353331983089447,0.36776676774024963,0.5047563910484314,0.11283562332391739,0.9721534848213196,0.8077949285507202,0.7857142857142857,0.21829105913639069,0.22960615158081055,0.25937920808792114,0.2927236258983612
13,0.24698647128131862,10.607105255126953,15.444734573364258,9.649213790893555,0.5816235542297363,0.7647039890289307,86.78947448730469,19788.0,12.197368621826172,2781.0,0.0,0.0,1.013157844543457,231.0,0.0,0.0,5.499868869781494,7.896900177001953,4.995995998382568,0.8904790282249451,0.9437901377677917,98.33333587646484,5605.0,1.4736841917037964,84.0,0.0,0.0,0.19298246502876282,11.0,0.0,0.0,10.114457130432129,14.35806941986084,9.157867431640625,0.638474702835083,0.8002553582191467,88.63157653808594,5052.0,10.578947067260742,603.0,0.0,0.0,0.7894736528396606,45.0,0.0,0.0,12.7025728225708,17.678752899169922,11.550278663635254,0.4521806836128235,0.6771810054779053,81.77192687988281,4661.0,16.842105865478516,960.0,0.0,0.0,1.3859648704528809,79.0,0.0,0.0,14.111516952514648,19.315948486328125,12.892714500427246,0.34595245122909546,0.5977291464805603,78.42105102539062,4470.0,19.894737243652344,1134.0,0.0,0.0,1.6842104196548462,96.0,0.0,0.0,0.974218487739563,0.010672319680452347,0.325850248336792,0.3416856825351715,0.3324640989303589,0.5331735014915466,0.11250021308660507,0.9762177467346191,0.7968162894248962,0.8571428571428571,0.20783264935016632,0.22472183406352997,0.2632621228694916,0.30418333411216736
14,0.24263156631545357,10.622468948364258,15.509936332702637,9.66008186340332,0.5780836343765259,0.7626915574073792,86.67105102539062,19761.0,12.285087585449219,2801.0,0.004385964944958687,1.0,1.0394737720489502,237.0,0.0,0.0,5.491649627685547,7.896358489990234,4.98056173324585,0.8904940485954285,0.9438798427581787,98.24561309814453,5600.0,1.5438597202301025,88.0,0.0,0.0,0.21052630245685577,12.0,0.0,0.0,10.123982429504395,14.387847900390625,9.157455444335938,0.63697350025177,0.7995597124099731,88.64912414550781,5053.0,10.561403274536133,602.0,0.0,0.0,0.7894736528396606,45.0,0.0,0.0,12.72225284576416,17.752979278564453,11.56949520111084,0.44757080078125,0.6742607951164246,81.6140365600586,4652.0,16.929824829101562,965.0,0.017543859779834747,1.0,1.438596487045288,82.0,0.0,0.0,14.151992797851562,19.434547424316406,12.932819366455078,0.33789604902267456,0.5920746922492981,78.1754379272461,4456.0,20.105262756347656,1146.0,0.0,0.0,1.719298243522644,98.0,0.0,0.0,0.9728838801383972,0.010685967281460762,0.32607463002204895,0.3767845630645752,0.29714080691337585,0.5166416168212891,0.1121358573436737,0.9641258716583252,0.8096402287483215,0.9285714285714286,0.19737426936626434,0.21983754634857178,0.2671450972557068,0.3156430423259735
15,0.23837118171569913,10.72999095916748,15.64353084564209,9.74111270904541,0.5707840323448181,0.75825434923172,86.51753997802734,19726.0,12.438596725463867,2836.0,0.004385964944958687,1.0,1.0394737720489502,237.0,0.0,0.0,5.521880626678467,7.928241729736328,4.995660305023193,0.8896079659461975,0.943477988243103,98.19298553466797,5597.0,1.5964912176132202,91.0,0.0,0.0,0.21052630245685577,12.0,0.0,0.0,10.235025405883789,14.512584686279297,9.231431007385254,0.630651593208313,0.795754075050354,88.47368621826172,5043.0,10.736842155456543,612.0,0.0,0.0,0.7894736528396606,45.0,0.0,0.0,12.856966972351074,17.911325454711914,11.670644760131836,0.4376722574234009,0.66783607006073,81.877197265625,4667.0,16.70175552368164,952.0,0.017543859779834747,1.0,1.4035087823867798,80.0,0.0,0.0,14.306089401245117,19.61103057861328,13.066715240478516,0.3258165717124939,0.5836159586906433,77.52631378173828,4419.0,20.71929931640625,1181.0,0.0,0.0,1.7543859481811523,100.0,0.0,0.0,0.9705840349197388,0.010708913207054138,0.37750759720802307,0.2892489731311798,0.3332434296607971,0.5240342617034912,0.11191365867853165,0.9562056064605713,0.8238933086395264,1.0,0.18691588938236237,0.21495327353477478,0.271028071641922,0.32710281014442444
16,0.23084487774053003,10.686434745788574,15.565718650817871,9.751720428466797,0.5750433206558228,0.7606339454650879,86.54386138916016,19732.0,12.381579399108887,2823.0,0.0,0.0,1.074561357498169,245.0,0.0,0.0,5.468646049499512,7.863029479980469,4.963198184967041,0.8914164900779724,0.9443020224571228,98.22807312011719,5599.0,1.561403512954712,89.0,0.0,0.0,0.21052630245685577,12.0,0.0,0.0,10.113848686218262,14.375472068786621,9.169548034667969,0.6375977993011475,0.7996990084648132,88.68421173095703,5055.0,10.508771896362305,599.0,0.0,0.0,0.8070175647735596,46.0,0.0,0.0,12.802436828613281,17.788022994995117,11.681634902954102,0.4453877806663513,0.6726884245872498,81.84210968017578,4665.0,16.666667938232422,950.0,0.0,0.0,1.4912279844284058,85.0,0.0,0.0,14.360807418823242,19.602834701538086,13.192502975463867,0.3263798952102661,0.5839102864265442,77.42105102539062,4413.0,20.789474487304688,1185.0,0.0,0.0,1.7894737720489502,102.0,0.0,0.0,0.9686105251312256,0.01072626281529665,0.3850894272327423,0.2809309661388397,0.33397963643074036,0.5415271520614624,0.11189639568328857,0.9607829451560974,0.8058635592460632,1.0,0.18691588938236237,0.21495327353477478,0.271028071641922,0.32710281014442444
17,0.22175198493868217,10.850848197937012,15.765128135681152,9.914325714111328,0.5640854835510254,0.7537332773208618,86.03070068359375,19615.0,12.82456111907959,2924.0,0.0,0.0,1.1447367668151855,261.0,0.0,0.0,5.489339828491211,7.898562431335449,4.976118564605713,0.8904328942298889,0.9438018202781677,98.21052551269531,5598.0,1.5789473056793213,90.0,0.0,0.0,0.21052630245685577,12.0,0.0,0.0,10.239825248718262,14.52228832244873,9.286515235900879,0.6301575899124146,0.7950417995452881,88.22807312011719,5029.0,10.894736289978027,621.0,0.0,0.0,0.8771929740905762,50.0,0.0,0.0,13.02487564086914,17.979564666748047,11.914170265197754,0.43337929248809814,0.6640971899032593,81.12281036376953,4624.0,17.280702590942383,985.0,0.0,0.0,1.5964912176132202,91.0,0.0,0.0,14.649352073669434,19.94011116027832,13.480499267578125,0.3030005097389221,0.5677037835121155,76.5614013671875,4364.0,21.543859481811523,1228.0,0.0,0.0,1.894736886024475,108.0,0.0,0.0,0.9645209908485413,0.010754589922726154,0.3907754719257355,0.27301162481307983,0.33621296286582947,0.5384177565574646,0.11193882673978806,0.9626396298408508,0.8140110969543457,1.0,0.18691588938236237,0.21495327353477478,0.271028071641922,0.32710281014442444
18,0.21273959213553256,10.913610458374023,15.889252662658691,9.987761497497559,0.5571942329406738,0.749703049659729,85.6140365600586,19520.0,13.228071212768555,3016.0,0.0,0.0,1.1578947305679321,264.0,0.0,0.0,5.472801685333252,7.865074157714844,4.962060451507568,0.8913600444793701,0.9443037509918213,98.22807312011719,5599.0,1.561403512954712,89.0,0.0,0.0,0.21052630245685577,12.0,0.0,0.0,10.299678802490234,14.570357322692871,9.350240707397461,0.6277051568031311,0.7934765219688416,88.28070068359375,5032.0,10.8421049118042,618.0,0.0,0.0,0.8771929740905762,50.0,0.0,0.0,13.107769012451172,18.130388259887695,12.011685371398926,0.4238330125808716,0.6580234169960022,80.35087585449219,4580.0,17.98245620727539,1025.0,0.0,0.0,1.6666667461395264,95.0,0.0,0.0,14.774195671081543,20.17443084716797,13.627062797546387,0.28652316331863403,0.5578300952911377,75.59649658203125,4309.0,22.526315689086914,1284.0,0.0,0.0,1.8771929740905762,107.0,0.0,0.0,0.9595836400985718,0.010786288417875767,0.39116528630256653,0.2595796287059784,0.34925511479377747,0.535701334476471,0.11204177886247635,0.9581544995307922,0.8234041929244995,1.0,0.18691588938236237,0.21495327353477478,0.271028071641922,0.32710281014442444
step,fold5/test_loss,fold5/test_mae,fold5/test_rmse,fold5/test_mard,fold5/test_r2,fold5/test_pearson,fold5/test_ega_zone_a_pct,fold5/test_ega_zone_a_count,fold5/test_ega_zone_b_pct,fold5/test_ega_zone_b_count,fold5/test_ega_zone_c_pct,fold5/test_ega_zone_c_count,fold5/test_ega_zone_d_pct,fold5/test_ega_zone_d_count,fold5/test_ega_zone_e_pct,fold5/test_ega_zone_e_count,fold5/test_horizon_15_mae,fold5/test_horizon_15_rmse,fold5/test_horizon_15_mard,fold5/test_horizon_15_r2,fold5/test_horizon_15_pearson,fold5/test_horizon_15_ega_zone_a_pct,fold5/test_horizon_15_ega_zone_a_count,fold5/test_horizon_15_ega_zone_b_pct,fold5/test_horizon_15_ega_zone_b_count,fold5/test_horizon_15_ega_zone_c_pct,fold5/test_horizon_15_ega_zone_c_count,fold5/test_horizon_15_ega_zone_d_pct,fold5/test_horizon_15_ega_zone_d_count,fold5/test_horizon_15_ega_zone_e_pct,fold5/test_horizon_15_ega_zone_e_count,fold5/test_horizon_30_mae,fold5/test_horizon_30_rmse,fold5/test_horizon_30_mard,fold5/test_horizon_30_r2,fold5/test_horizon_30_pearson,fold5/test_horizon_30_ega_zone_a_pct,fold5/test_horizon_30_ega_zone_a_count,fold5/test_horizon_30_ega_zone_b_pct,fold5/test_horizon_30_ega_zone_b_count,fold5/test_horizon_30_ega_zone_c_pct,fold5/test_horizon_30_ega_zone_c_count,fold5/test_horizon_30_ega_zone_d_pct,fold5/test_horizon_30_ega_zone_d_count,fold5/test_horizon_30_ega_zone_e_pct,fold5/test_horizon_30_ega_zone_e_count,fold5/test_horizon_45_mae,fold5/test_horizon_45_rmse,fold5/test_horizon_45_mard,fold5/test_horizon_45_r2,fold5/test_horizon_45_pearson,fold5/test_horizon_45_ega_zone_a_pct,fold5/test_horizon_45_ega_zone_a_count,fold5/test_horizon_45_ega_zone_b_pct,fold5/test_horizon_45_ega_zone_b_count,fold5/test_horizon_45_ega_zone_c_pct,fold5/test_horizon_45_ega_zone_c_count,fold5/test_horizon_45_ega_zone_d_pct,fold5/test_horizon_45_ega_zone_d_count,fold5/test_horizon_45_ega_zone_e_pct,fold5/test_horizon_45_ega_zone_e_count,fold5/test_horizon_60_mae,fold5/test_horizon_60_rmse,fold5/test_horizon_60_mard,fold5/test_horizon_60_r2,fold5/test_horizon_60_pearson,fold5/test_horizon_60_ega_zone_a_pct,fold5/test_horizon_60_ega_zone_a_count,fold5/test_horizon_60_ega_zone_b_pct,fold5/test_horizon_60_ega_zone_b_count,fold5/test_horizon_60_ega_zone_c_pct,fold5/test_horizon_60_ega_zone_c_count,fold5/test_horizon_60_ega_zone_d_pct,fold5/test_horizon_60_ega_zone_d_count,fold5/test_horizon_60_ega_zone_e_pct,fold5/test_horizon_60_ega_zone_e_count
0,0.19286147394628217,7.997853755950928,11.28365707397461,7.702603816986084,0.4453052878379822,0.6939907073974609,93.04605865478516,8162.0,6.942543983459473,609.0,0.0,0.0,0.011399908922612667,1.0,0.0,0.0,4.096806049346924,5.677318572998047,3.8843183517456055,0.858456015586853,0.9278392195701599,99.63520050048828,2185.0,0.36479708552360535,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.428066253662109,10.230549812316895,7.102713108062744,0.5462292432785034,0.7533469796180725,95.94163513183594,2104.0,4.0583672523498535,89.0,0.0,0.0,0.0,0.0,0.0,0.0,9.534893989562988,12.846620559692383,9.173845291137695,0.2843570113182068,0.5840001702308655,90.97127532958984,1995.0,9.028727531433105,198.0,0.0,0.0,0.0,0.0,0.0,0.0,10.931649208068848,14.39971923828125,10.6495361328125,0.09504199028015137,0.45250093936920166,85.63611602783203,1878.0,14.318285942077637,314.0,0.0,0.0,0.04559963569045067,1.0,0.0,0.0
step,fold6/train_loss,fold6/val_mae,fold6/val_rmse,fold6/val_mard,fold6/val_r2,fold6/val_pearson,fold6/val_ega_zone_a_pct,fold6/val_ega_zone_a_count,fold6/val_ega_zone_b_pct,fold6/val_ega_zone_b_count,fold6/val_ega_zone_c_pct,fold6/val_ega_zone_c_count,fold6/val_ega_zone_d_pct,fold6/val_ega_zone_d_count,fold6/val_ega_zone_e_pct,fold6/val_ega_zone_e_count,fold6/val_horizon_15_mae,fold6/val_horizon_15_rmse,fold6/val_horizon_15_mard,fold6/val_horizon_15_r2,fold6/val_horizon_15_pearson,fold6/val_horizon_15_ega_zone_a_pct,fold6/val_horizon_15_ega_zone_a_count,fold6/val_horizon_15_ega_zone_b_pct,fold6/val_horizon_15_ega_zone_b_count,fold6/val_horizon_15_ega_zone_c_pct,fold6/val_horizon_15_ega_zone_c_count,fold6/val_horizon_15_ega_zone_d_pct,fold6/val_horizon_15_ega_zone_d_count,fold6/val_horizon_15_ega_zone_e_pct,fold6/val_horizon_15_ega_zone_e_count,fold6/val_horizon_30_mae,fold6/val_horizon_30_rmse,fold6/val_horizon_30_mard,fold6/val_horizon_30_r2,fold6/val_horizon_30_pearson,fold6/val_horizon_30_ega_zone_a_pct,fold6/val_horizon_30_ega_zone_a_count,fold6/val_horizon_30_ega_zone_b_pct,fold6/val_horizon_30_ega_zone_b_count,fold6/val_horizon_30_ega_zone_c_pct,fold6/val_horizon_30_ega_zone_c_count,fold6/val_horizon_30_ega_zone_d_pct,fold6/val_horizon_30_ega_zone_d_count,fold6/val_horizon_30_ega_zone_e_pct,fold6/val_horizon_30_ega_zone_e_count,fold6/val_horizon_45_mae,fold6/val_horizon_45_rmse,fold6/val_horizon_45_mard,fold6/val_horizon_45_r2,fold6/val_horizon_45_pearson,fold6/val_horizon_45_ega_zone_a_pct,fold6/val_horizon_45_ega_zone_a_count,fold6/val_horizon_45_ega_zone_b_pct,fold6/val_horizon_45_ega_zone_b_count,fold6/val_horizon_45_ega_zone_c_pct,fold6/val_horizon_45_ega_zone_c_count,fold6/val_horizon_45_ega_zone_d_pct,fold6/val_horizon_45_ega_zone_d_count,fold6/val_horizon_45_ega_zone_e_pct,fold6/val_horizon_45_ega_zone_e_count,fold6/val_horizon_60_mae,fold6/val_horizon_60_rmse,fold6/val_horizon_60_mard,fold6/val_horizon_60_r2,fold6/val_horizon_60_pearson,fold6/val_horizon_60_ega_zone_a_pct,fold6/val_horizon_60_ega_zone_a_count,fold6/val_horizon_60_ega_zone_b_pct,fold6/val_horizon_60_ega_zone_b_count,fold6/val_horizon_60_ega_zone_c_pct,fold6/val_horizon_60_ega_zone_c_count,fold6/val_horizon_60_ega_zone_d_pct,fold6/val_horizon_60_ega_zone_d_count,fold6/val_horizon_60_ega_zone_e_pct,fold6/val_horizon_60_ega_zone_e_count,fold6/diag_graph_prior_weight,fold6/diag_graph_residual_mean,fold6/diag_fusion_gate_cgm,fold6/diag_fusion_gate_cgm_guided,fold6/diag_fusion_gate_physio,fold6/diag_horizon_query_similarity,fold6/diag_horizon_progressive_gate,fold6/diag_horizon_attention_similarity,fold6/diag_horizon_attention_entropy,fold6/diag_horizon_curriculum_progress,fold6/diag_loss_horizon_weight_0,fold6/diag_loss_horizon_weight_1,fold6/diag_loss_horizon_weight_2,fold6/diag_loss_horizon_weight_3
1,0.2669894800867021,11.757732391357422,18.93082618713379,11.272345542907715,0.41489166021347046,0.6835272312164307,83.61747741699219,17068.0,14.976485252380371,3057.0,0.004899078980088234,1.0,1.4011366367340088,286.0,0.0,0.0,6.595211982727051,10.190610885620117,6.2475972175598145,0.8314741253852844,0.9135499000549316,94.7873764038086,4837.0,4.68351936340332,239.0,0.0,0.0,0.5291005373001099,27.0,0.0,0.0,10.911417007446289,16.942663192749023,10.370748519897461,0.5318756103515625,0.7487913966178894,85.14598846435547,4345.0,13.619439125061035,695.0,0.0,0.0,1.2345678806304932,63.0,0.0,0.0,13.864264488220215,21.3013858795166,13.332117080688477,0.25722116231918335,0.5914020538330078,78.9339599609375,4028.0,19.302371978759766,985.0,0.0,0.0,1.763668417930603,90.0,0.0,0.0,15.660033226013184,24.266298294067383,15.138919830322266,0.034138500690460205,0.4553987383842468,75.60258483886719,3858.0,22.300607681274414,1138.0,0.019596315920352936,1.0,2.07720947265625,106.0,0.0,0.0,1.0026741027832031,0.011632237583398819,0.5782020092010498,0.21859049797058105,0.20320749282836914,0.01961624249815941,0.11890877038240433,0.999919593334198,0.9999881982803345,0.0,0.3333333432674408,0.28333333134651184,0.21666665375232697,0.1666666716337204
2,0.2667374211219333,11.758074760437012,18.79499053955078,11.319371223449707,0.4232582449913025,0.682174563407898,83.68606567382812,17082.0,14.858905792236328,3033.0,0.004899078980088234,1.0,1.450127363204956,296.0,0.0,0.0,6.684971809387207,10.201872825622559,6.361294746398926,0.8311014175415039,0.9130890369415283,94.94415283203125,4845.0,4.507152557373047,230.0,0.0,0.0,0.5486968159675598,28.0,0.0,0.0,11.016866683959961,16.904747009277344,10.528165817260742,0.533968448638916,0.7459166646003723,85.20478057861328,4348.0,13.501861572265625,689.0,0.0,0.0,1.2933567762374878,66.0,0.0,0.0,13.766407012939453,21.119169235229492,13.271267890930176,0.2698744535446167,0.5876446962356567,79.18871307373047,4041.0,19.008426666259766,970.0,0.0,0.0,1.8028610944747925,92.0,0.0,0.0,15.56405258178711,24.023710250854492,15.1167573928833,0.053353309631347656,0.4530544579029083,75.40662384033203,3848.0,22.41818618774414,1144.0,0.019596315920352936,1.0,2.155594825744629,110.0,0.0,0.0,1.0032527446746826,0.011039646342396736,0.3369297385215759,0.2698914110660553,0.39317893981933594,0.1611144095659256,0.11835163831710815,0.9995136260986328,0.9998660683631897,0.07142857142857142,0.3228749930858612,0.27844905853271484,0.22054962813854218,0.17812640964984894
3,0.26560573378461844,11.642426490783691,18.751819610595703,11.19632339477539,0.42590463161468506,0.6793473362922668,83.8232421875,17110.0,14.70213508605957,3001.0,0.004899078980088234,1.0,1.4648246765136719,299.0,0.004899078980088234,1.0,6.610715389251709,10.172802925109863,6.277830123901367,0.8320626020431519,0.9130585193634033,95.15970611572266,4856.0,4.291593074798584,219.0,0.0,0.0,0.5486968159675598,28.0,0.0,0.0,10.95321273803711,16.903549194335938,10.451704978942871,0.5340345501899719,0.7430524826049805,85.12639617919922,4344.0,13.560650825500488,692.0,0.0,0.0,1.3129531145095825,67.0,0.0,0.0,13.605047225952148,21.079471588134766,13.097723960876465,0.27261680364608765,0.5812423825263977,79.38468170166016,4051.0,18.79286766052246,959.0,0.0,0.0,1.8224574327468872,93.0,0.0,0.0,15.400733947753906,23.936647415161133,14.958036422729492,0.060202181339263916,0.44702938199043274,75.62218475341797,3859.0,22.163433074951172,1131.0,0.019596315920352936,1.0,2.1751909255981445,111.0,0.019596315920352936,1.0,1.0043385028839111,0.010640915483236313,0.1022539883852005,0.12294621765613556,0.7747998833656311,0.3047047257423401,0.11752483248710632,0.9985249638557434,0.9994689226150513,0.14285714285714285,0.31241655349731445,0.27356475591659546,0.224432572722435,0.1895861178636551
4,0.26478626720262605,11.581854820251465,18.723867416381836,11.135329246520996,0.4276149272918701,0.6801391839981079,83.80854034423828,17107.0,14.672740936279297,2995.0,0.004899078980088234,1.0,1.5089163780212402,308.0,0.004899078980088234,1.0,6.509141445159912,10.074894905090332,6.176175117492676,0.8352797031402588,0.9146552681922913,95.19890594482422,4858.0,4.232804298400879,216.0,0.0,0.0,0.5682931542396545,29.0,0.0,0.0,10.86501407623291,16.86924934387207,10.357046127319336,0.5359236001968384,0.7439249157905579,84.93043518066406,4334.0,13.737016677856445,701.0,0.0,0.0,1.3325494527816772,68.0,0.0,0.0,13.589306831359863,21.083200454711914,13.080353736877441,0.2723594307899475,0.5811479687690735,79.36508178710938,4050.0,18.69488525390625,954.0,0.0,0.0,1.9400352239608765,99.0,0.0,0.0,15.36395263671875,23.91143035888672,14.927742004394531,0.06218141317367554,0.44499504566192627,75.73976135253906,3865.0,22.02625846862793,1124.0,0.019596315920352936,1.0,2.1947872638702393,112.0,0.019596315920352936,1.0,1.0052716732025146,0.01039382629096508,0.08527474105358124,0.10524628311395645,0.8094789981842041,0.3845638930797577,0.11688073724508286,0.9980168342590332,0.9948610663414001,0.21428571428571427,0.3019581735134125,0.2686804533004761,0.22831551730632782,0.20104584097862244
