step,fold1/train_loss,fold1/val_mae,fold1/val_rmse,fold1/val_mard,fold1/val_r2,fold1/val_ega_zone_a_pct,fold1/val_ega_zone_a_count,fold1/val_ega_zone_b_pct,fold1/val_ega_zone_b_count,fold1/val_ega_zone_c_pct,fold1/val_ega_zone_c_count,fold1/val_ega_zone_d_pct,fold1/val_ega_zone_d_count,fold1/val_ega_zone_e_pct,fold1/val_ega_zone_e_count,fold1/val_horizon_15_mae,fold1/val_horizon_15_rmse,fold1/val_horizon_15_mard,fold1/val_horizon_15_r2,fold1/val_horizon_15_ega_zone_a_pct,fold1/val_horizon_15_ega_zone_a_count,fold1/val_horizon_15_ega_zone_b_pct,fold1/val_horizon_15_ega_zone_b_count,fold1/val_horizon_15_ega_zone_c_pct,fold1/val_horizon_15_ega_zone_c_count,fold1/val_horizon_15_ega_zone_d_pct,fold1/val_horizon_15_ega_zone_d_count,fold1/val_horizon_15_ega_zone_e_pct,fold1/val_horizon_15_ega_zone_e_count,fold1/val_horizon_30_mae,fold1/val_horizon_30_rmse,fold1/val_horizon_30_mard,fold1/val_horizon_30_r2,fold1/val_horizon_30_ega_zone_a_pct,fold1/val_horizon_30_ega_zone_a_count,fold1/val_horizon_30_ega_zone_b_pct,fold1/val_horizon_30_ega_zone_b_count,fold1/val_horizon_30_ega_zone_c_pct,fold1/val_horizon_30_ega_zone_c_count,fold1/val_horizon_30_ega_zone_d_pct,fold1/val_horizon_30_ega_zone_d_count,fold1/val_horizon_30_ega_zone_e_pct,fold1/val_horizon_30_ega_zone_e_count,fold1/val_horizon_45_mae,fold1/val_horizon_45_rmse,fold1/val_horizon_45_mard,fold1/val_horizon_45_r2,fold1/val_horizon_45_ega_zone_a_pct,fold1/val_horizon_45_ega_zone_a_count,fold1/val_horizon_45_ega_zone_b_pct,fold1/val_horizon_45_ega_zone_b_count,fold1/val_horizon_45_ega_zone_c_pct,fold1/val_horizon_45_ega_zone_c_count,fold1/val_horizon_45_ega_zone_d_pct,fold1/val_horizon_45_ega_zone_d_count,fold1/val_horizon_45_ega_zone_e_pct,fold1/val_horizon_45_ega_zone_e_count,fold1/val_horizon_60_mae,fold1/val_horizon_60_rmse,fold1/val_horizon_60_mard,fold1/val_horizon_60_r2,fold1/val_horizon_60_ega_zone_a_pct,fold1/val_horizon_60_ega_zone_a_count,fold1/val_horizon_60_ega_zone_b_pct,fold1/val_horizon_60_ega_zone_b_count,fold1/val_horizon_60_ega_zone_c_pct,fold1/val_horizon_60_ega_zone_c_count,fold1/val_horizon_60_ega_zone_d_pct,fold1/val_horizon_60_ega_zone_d_count,fold1/val_horizon_60_ega_zone_e_pct,fold1/val_horizon_60_ega_zone_e_count
18,0.21459904640714095,10.31988525390625,15.908958435058594,8.355134010314941,0.5321973562240601,89.8971939086914,19763.0,9.843522071838379,2164.0,0.0,0.0,0.2592794895172119,57.0,0.0,0.0,5.414310932159424,7.710216999053955,4.511544227600098,0.8899881839752197,98.67176055908203,5423.0,1.2554584741592407,69.0,0.0,0.0,0.07278020679950714,4.0,0.0,0.0,9.591124534606934,14.119781494140625,7.80250883102417,0.6315051317214966,91.66667175292969,5038.0,8.060407638549805,443.0,0.0,0.0,0.2729257643222809,15.0,0.0,0.0,12.317168235778809,18.238189697265625,9.906089782714844,0.38556188344955444,85.98980712890625,4726.0,13.664482116699219,751.0,0.0,0.0,0.34570595622062683,19.0,0.0,0.0,13.956937789916992,20.516643524169922,11.200394630432129,0.22243958711624146,83.26055145263672,4576.0,16.393739700317383,901.0,0.0,0.0,0.34570595622062683,19.0,0.0,0.0
19,0.21337589891250808,10.419432640075684,15.93873119354248,8.48007869720459,0.5304448008537292,90.13373565673828,19815.0,9.597888946533203,2110.0,0.0,0.0,0.26837700605392456,59.0,0.0,0.0,5.480839252471924,7.720206260681152,4.61107873916626,0.8897029161453247,98.63536834716797,5421.0,1.273653507232666,70.0,0.0,0.0,0.09097525477409363,5.0,0.0,0.0,9.71335220336914,14.201587677001953,7.920464992523193,0.6272227764129639,91.6302719116211,5036.0,8.096797943115234,445.0,0.0,0.0,0.2729257643222809,15.0,0.0,0.0,12.296856880187988,18.210399627685547,9.926960945129395,0.38743293285369873,86.49927520751953,4754.0,13.155022621154785,723.0,0.0,0.0,0.34570595622062683,19.0,0.0,0.0,14.186680793762207,20.57346534729004,11.461808204650879,0.21812665462493896,83.77001190185547,4604.0,15.866084098815918,872.0,0.0,0.0,0.3639010190963745,20.0,0.0,0.0
20,0.2107930923963838,10.136442184448242,15.928670883178711,8.145180702209473,0.5310373306274414,90.10189056396484,19808.0,9.63882827758789,2119.0,0.0,0.0,0.2592794895172119,57.0,0.0,0.0,5.362141132354736,7.709074020385742,4.452957630157471,0.8900207877159119,98.68995666503906,5424.0,1.2372634410858154,68.0,0.0,0.0,0.07278020679950714,4.0,0.0,0.0,9.451446533203125,14.08690071105957,7.669502258300781,0.6332193613052368,91.44832611083984,5026.0,8.278748512268066,455.0,0.0,0.0,0.2729257643222809,15.0,0.0,0.0,11.910245895385742,18.02588653564453,9.512680053710938,0.3997834324836731,86.55386352539062,4757.0,13.100436210632324,720.0,0.0,0.0,0.34570595622062683,19.0,0.0,0.0,13.821941375732422,20.786705017089844,10.945581436157227,0.20183485746383667,83.71542358398438,4601.0,15.938864707946777,876.0,0.0,0.0,0.34570595622062683,19.0,0.0,0.0
21,0.20899299151016582,10.549783706665039,16.021005630493164,8.546126365661621,0.5255846977233887,89.9381332397461,19772.0,9.802583694458008,2155.0,0.0,0.0,0.2592794895172119,57.0,0.0,0.0,5.4485931396484375,7.679976940155029,4.574261665344238,0.8908494114875793,98.68995666503906,5424.0,1.2372634410858154,68.0,0.0,0.0,0.07278020679950714,4.0,0.0,0.0,9.649582862854004,13.953184127807617,7.916721820831299,0.6401494741439819,91.81222534179688,5046.0,7.914847373962402,435.0,0.0,0.0,0.2729257643222809,15.0,0.0,0.0,12.601912498474121,18.299720764160156,10.112093925476074,0.3814089894294739,86.53565979003906,4756.0,13.118632316589355,721.0,0.0,0.0,0.34570595622062683,19.0,0.0,0.0,14.499046325683594,20.931730270385742,11.581428527832031,0.19065850973129272,82.7146987915039,4546.0,16.939592361450195,931.0,0.0,0.0,0.34570595622062683,19.0,0.0,0.0
22,0.20176614751044,10.124889373779297,15.593164443969727,8.219056129455566,0.5505849123001099,90.49308013916016,19894.0,9.243085861206055,2032.0,0.0,0.0,0.26382824778556824,58.0,0.0,0.0,5.352744102478027,7.549322128295898,4.473628044128418,0.8945316672325134,98.7263412475586,5426.0,1.2008733749389648,66.0,0.0,0.0,0.07278020679950714,4.0,0.0,0.0,9.435133934020996,13.786933898925781,7.729855060577393,0.6486734747886658,91.8304214477539,5047.0,7.8966522216796875,434.0,0.0,0.0,0.2729257643222809,15.0,0.0,0.0,11.999197006225586,17.769075393676758,9.686723709106445,0.41676390171051025,87.19068145751953,4792.0,12.46360969543457,685.0,0.0,0.0,0.34570595622062683,19.0,0.0,0.0,13.712484359741211,20.24290657043457,10.986015319824219,0.24304986000061035,84.22489166259766,4629.0,15.411208152770996,847.0,0.0,0.0,0.3639010190963745,20.0,0.0,0.0
23,0.20004776354204873,10.162271499633789,15.751504898071289,8.285542488098145,0.5414113998413086,90.2247085571289,19835.0,9.516012191772461,2092.0,0.0,0.0,0.2592794895172119,57.0,0.0,0.0,5.2922587394714355,7.527424335479736,4.449955463409424,0.8951426148414612,98.63536834716797,5421.0,1.2918486595153809,71.0,0.0,0.0,0.07278020679950714,4.0,0.0,0.0,9.46578311920166,13.861846923828125,7.785235404968262,0.644845187664032,91.72125244140625,5041.0,8.00582218170166,440.0,0.0,0.0,0.2729257643222809,15.0,0.0,0.0,12.138474464416504,18.070701599121094,9.843306541442871,0.39679521322250366,86.75399780273438,4768.0,12.900291442871094,709.0,0.0,0.0,0.34570595622062683,19.0,0.0,0.0,13.752571105957031,20.422447204589844,11.06367301940918,0.22956311702728271,83.7882080078125,4605.0,15.866084098815918,872.0,0.0,0.0,0.34570595622062683,19.0,0.0,0.0
step,fold3/test_loss,fold3/test_mae,fold3/test_rmse,fold3/test_mard,fold3/test_r2,fold3/test_ega_zone_a_pct,fold3/test_ega_zone_a_count,fold3/test_ega_zone_b_pct,fold3/test_ega_zone_b_count,fold3/test_ega_zone_c_pct,fold3/test_ega_zone_c_count,fold3/test_ega_zone_d_pct,fold3/test_ega_zone_d_count,fold3/test_ega_zone_e_pct,fold3/test_ega_zone_e_count,fold3/test_horizon_15_mae,fold3/test_horizon_15_rmse,fold3/test_horizon_15_mard,fold3/test_horizon_15_r2,fold3/test_horizon_15_ega_zone_a_pct,fold3/test_horizon_15_ega_zone_a_count,fold3/test_horizon_15_ega_zone_b_pct,fold3/test_horizon_15_ega_zone_b_count,fold3/test_horizon_15_ega_zone_c_pct,fold3/test_horizon_15_ega_zone_c_count,fold3/test_horizon_15_ega_zone_d_pct,fold3/test_horizon_15_ega_zone_d_count,fold3/test_horizon_15_ega_zone_e_pct,fold3/test_horizon_15_ega_zone_e_count,fold3/test_horizon_30_mae,fold3/test_horizon_30_rmse,fold3/test_horizon_30_mard,fold3/test_horizon_30_r2,fold3/test_horizon_30_ega_zone_a_pct,fold3/test_horizon_30_ega_zone_a_count,fold3/test_horizon_30_ega_zone_b_pct,fold3/test_horizon_30_ega_zone_b_count,fold3/test_horizon_30_ega_zone_c_pct,fold3/test_horizon_30_ega_zone_c_count,fold3/test_horizon_30_ega_zone_d_pct,fold3/test_horizon_30_ega_zone_d_count,fold3/test_horizon_30_ega_zone_e_pct,fold3/test_horizon_30_ega_zone_e_count,fold3/test_horizon_45_mae,fold3/test_horizon_45_rmse,fold3/test_horizon_45_mard,fold3/test_horizon_45_r2,fold3/test_horizon_45_ega_zone_a_pct,fold3/test_horizon_45_ega_zone_a_count,fold3/test_horizon_45_ega_zone_b_pct,fold3/test_horizon_45_ega_zone_b_count,fold3/test_horizon_45_ega_zone_c_pct,fold3/test_horizon_45_ega_zone_c_count,fold3/test_horizon_45_ega_zone_d_pct,fold3/test_horizon_45_ega_zone_d_count,fold3/test_horizon_45_ega_zone_e_pct,fold3/test_horizon_45_ega_zone_e_count,fold3/test_horizon_60_mae,fold3/test_horizon_60_rmse,fold3/test_horizon_60_mard,fold3/test_horizon_60_r2,fold3/test_horizon_60_ega_zone_a_pct,fold3/test_horizon_60_ega_zone_a_count,fold3/test_horizon_60_ega_zone_b_pct,fold3/test_horizon_60_ega_zone_b_count,fold3/test_horizon_60_ega_zone_c_pct,fold3/test_horizon_60_ega_zone_c_count,fold3/test_horizon_60_ega_zone_d_pct,fold3/test_horizon_60_ega_zone_d_count,fold3/test_horizon_60_ega_zone_e_pct,fold3/test_horizon_60_ega_zone_e_count
0,0.22405588954253805,9.512812614440918,15.072487831115723,8.67313289642334,0.3080158233642578,89.19628143310547,4417.0,10.379644393920898,514.0,0.0,0.0,0.4240710735321045,21.0,0.0,0.0,4.9279022216796875,7.32564640045166,4.439047336578369,0.8384134769439697,98.22293853759766,1216.0,1.615508794784546,20.0,0.0,0.0,0.16155089437961578,2.0,0.0,0.0,8.695545196533203,13.453965187072754,7.857425689697266,0.45030122995376587,90.3877182006836,1119.0,9.20840072631836,114.0,0.0,0.0,0.4038771986961365,5.0,0.0,0.0,11.363525390625,17.26166343688965,10.347582817077637,0.08737504482269287,85.46041870117188,1058.0,13.974152565002441,173.0,0.0,0.0,0.5654280781745911,7.0,0.0,0.0,13.064279556274414,19.392789840698242,12.04847526550293,-0.15613329410552979,82.71405792236328,1024.0,16.720516204833984,207.0,0.0,0.0,0.5654280781745911,7.0,0.0,0.0
step,fold4/train_loss,fold4/val_mae,fold4/val_rmse,fold4/val_mard,fold4/val_r2,fold4/val_ega_zone_a_pct,fold4/val_ega_zone_a_count,fold4/val_ega_zone_b_pct,fold4/val_ega_zone_b_count,fold4/val_ega_zone_c_pct,fold4/val_ega_zone_c_count,fold4/val_ega_zone_d_pct,fold4/val_ega_zone_d_count,fold4/val_ega_zone_e_pct,fold4/val_ega_zone_e_count,fold4/val_horizon_15_mae,fold4/val_horizon_15_rmse,fold4/val_horizon_15_mard,fold4/val_horizon_15_r2,fold4/val_horizon_15_ega_zone_a_pct,fold4/val_horizon_15_ega_zone_a_count,fold4/val_horizon_15_ega_zone_b_pct,fold4/val_horizon_15_ega_zone_b_count,fold4/val_horizon_15_ega_zone_c_pct,fold4/val_horizon_15_ega_zone_c_count,fold4/val_horizon_15_ega_zone_d_pct,fold4/val_horizon_15_ega_zone_d_count,fold4/val_horizon_15_ega_zone_e_pct,fold4/val_horizon_15_ega_zone_e_count,fold4/val_horizon_30_mae,fold4/val_horizon_30_rmse,fold4/val_horizon_30_mard,fold4/val_horizon_30_r2,fold4/val_horizon_30_ega_zone_a_pct,fold4/val_horizon_30_ega_zone_a_count,fold4/val_horizon_30_ega_zone_b_pct,fold4/val_horizon_30_ega_zone_b_count,fold4/val_horizon_30_ega_zone_c_pct,fold4/val_horizon_30_ega_zone_c_count,fold4/val_horizon_30_ega_zone_d_pct,fold4/val_horizon_30_ega_zone_d_count,fold4/val_horizon_30_ega_zone_e_pct,fold4/val_horizon_30_ega_zone_e_count,fold4/val_horizon_45_mae,fold4/val_horizon_45_rmse,fold4/val_horizon_45_mard,fold4/val_horizon_45_r2,fold4/val_horizon_45_ega_zone_a_pct,fold4/val_horizon_45_ega_zone_a_count,fold4/val_horizon_45_ega_zone_b_pct,fold4/val_horizon_45_ega_zone_b_count,fold4/val_horizon_45_ega_zone_c_pct,fold4/val_horizon_45_ega_zone_c_count,fold4/val_horizon_45_ega_zone_d_pct,fold4/val_horizon_45_ega_zone_d_count,fold4/val_horizon_45_ega_zone_e_pct,fold4/val_horizon_45_ega_zone_e_count,fold4/val_horizon_60_mae,fold4/val_horizon_60_rmse,fold4/val_horizon_60_mard,fold4/val_horizon_60_r2,fold4/val_horizon_60_ega_zone_a_pct,fold4/val_horizon_60_ega_zone_a_count,fold4/val_horizon_60_ega_zone_b_pct,fold4/val_horizon_60_ega_zone_b_count,fold4/val_horizon_60_ega_zone_c_pct,fold4/val_horizon_60_ega_zone_c_count,fold4/val_horizon_60_ega_zone_d_pct,fold4/val_horizon_60_ega_zone_d_count,fold4/val_horizon_60_ega_zone_e_pct,fold4/val_horizon_60_ega_zone_e_count
1,0.2448600443066899,11.96630859375,16.97638702392578,10.348731994628906,0.32704663276672363,85.36529541015625,18695.0,14.319634437561035,3136.0,0.0,0.0,0.3150685131549835,69.0,0.0,0.0,7.59681510925293,10.722041130065918,6.647691249847412,0.7332205772399902,95.14155578613281,5209.0,4.675799369812012,256.0,0.0,0.0,0.1826484054327011,10.0,0.0,0.0,11.82541561126709,16.508071899414062,10.228693962097168,0.36547762155532837,85.89954376220703,4703.0,13.771688461303711,754.0,0.0,0.0,0.3287671208381653,18.0,0.0,0.0,13.777681350708008,19.0485782623291,11.866250038146973,0.15105855464935303,81.13241577148438,4442.0,18.484018325805664,1012.0,0.0,0.0,0.3835616409778595,21.0,0.0,0.0,14.665322303771973,20.061500549316406,12.652294158935547,0.05349487066268921,79.28767395019531,4341.0,20.34703254699707,1114.0,0.0,0.0,0.3652968108654022,20.0,0.0,0.0
2,0.23351057188677582,11.699620246887207,16.42974090576172,10.160428047180176,0.369687557220459,86.4383544921875,18930.0,13.264841079711914,2905.0,0.0,0.0,0.29680365324020386,65.0,0.0,0.0,7.095606327056885,9.876469612121582,6.233968257904053,0.773639440536499,96.31050109863281,5273.0,3.5616438388824463,195.0,0.0,0.0,0.1278538852930069,7.0,0.0,0.0,11.631063461303711,16.02172088623047,10.089057922363281,0.4023147225379944,86.86758422851562,4756.0,12.821917533874512,702.0,0.0,0.0,0.310502290725708,17.0,0.0,0.0,13.615143775939941,18.551483154296875,11.781916618347168,0.19478875398635864,82.10045623779297,4495.0,17.515981674194336,959.0,0.0,0.0,0.3835616409778595,21.0,0.0,0.0,14.456669807434082,19.528127670288086,12.536772727966309,0.10315507650375366,80.47488403320312,4406.0,19.15981674194336,1049.0,0.0,0.0,0.3652968108654022,20.0,0.0,0.0
3,0.23023746826942756,11.733341217041016,16.536020278930664,10.205282211303711,0.3615065813064575,86.10502624511719,18857.0,13.589040756225586,2976.0,0.0,0.0,0.3059360682964325,67.0,0.0,0.0,7.127910137176514,10.061694145202637,6.258554935455322,0.7650694251060486,95.92694091796875,5252.0,3.9086759090423584,214.0,0.0,0.0,0.16438356041908264,9.0,0.0,0.0,11.617947578430176,16.11418914794922,10.075563430786133,0.3953959345817566,86.7397232055664,4749.0,12.949771881103516,709.0,0.0,0.0,0.310502290725708,17.0,0.0,0.0,13.659415245056152,18.628015518188477,11.848347663879395,0.1881313920021057,81.75342559814453,4476.0,17.863014221191406,978.0,0.0,0.0,0.3835616409778595,21.0,0.0,0.0,14.528092384338379,19.643117904663086,12.638666152954102,0.09256184101104736,80.0,4380.0,19.634702682495117,1075.0,0.0,0.0,0.3652968108654022,20.0,0.0,0.0
4,0.22877434919129558,11.721587181091309,16.6751651763916,10.204140663146973,0.35071587562561035,85.93607330322266,18820.0,13.767123222351074,3015.0,0.0,0.0,0.29680365324020386,65.0,0.0,0.0,7.019710540771484,9.939159393310547,6.162700176239014,0.770756721496582,96.31050109863281,5273.0,3.525114059448242,193.0,0.0,0.0,0.16438356041908264,9.0,0.0,0.0,11.645061492919922,16.27074432373047,10.121118545532227,0.3835908770561218,86.24657440185547,4722.0,13.44292163848877,736.0,0.0,0.0,0.310502290725708,17.0,0.0,0.0,13.706975936889648,18.85666275024414,11.907705307006836,0.1680787205696106,81.36986541748047,4455.0,18.264841079711914,1000.0,0.0,0.0,0.3652968108654022,20.0,0.0,0.0,14.51459789276123,19.827930450439453,12.625038146972656,0.07540625333786011,79.81735229492188,4370.0,19.835617065429688,1086.0,0.0,0.0,0.34703195095062256,19.0,0.0,0.0
5,0.22598918722262087,11.635974884033203,16.568988800048828,10.05189037322998,0.35895800590515137,86.20091247558594,18878.0,13.520547866821289,2961.0,0.0,0.0,0.2785388231277466,61.0,0.0,0.0,6.982447147369385,9.822805404663086,6.12612771987915,0.7760925889015198,96.4383544921875,5280.0,3.452054738998413,189.0,0.0,0.0,0.10958904027938843,6.0,0.0,0.0,11.563825607299805,16.205001831054688,9.981280326843262,0.38856202363967896,86.39269256591797,4730.0,13.315068244934082,729.0,0.0,0.0,0.29223746061325073,16.0,0.0,0.0,13.560730934143066,18.67608642578125,11.665886878967285,0.18393570184707642,81.88127899169922,4483.0,17.75342559814453,972.0,0.0,0.0,0.3652968108654022,20.0,0.0,0.0,14.436901092529297,19.754487991333008,12.434271812438965,0.08224290609359741,80.09132385253906,4385.0,19.561643600463867,1071.0,0.0,0.0,0.34703195095062256,19.0,0.0,0.0
6,0.2238087608579192,11.640213966369629,16.536970138549805,10.12535285949707,0.3614332675933838,86.0319595336914,18841.0,13.671233177185059,2994.0,0.0,0.0,0.29680365324020386,65.0,0.0,0.0,6.836032867431641,9.625301361083984,6.009279727935791,0.7850061655044556,96.80364990234375,5300.0,3.0502283573150635,167.0,0.0,0.0,0.14611873030662537,8.0,0.0,0.0,11.544858932495117,16.060861587524414,10.051169395446777,0.39939093589782715,86.48402404785156,4735.0,13.187214851379395,722.0,0.0,0.0,0.3287671208381653,18.0,0.0,0.0,13.664409637451172,18.78211212158203,11.861376762390137,0.17464375495910645,81.18721008300781,4445.0,18.44748878479004,1010.0,0.0,0.0,0.3652968108654022,20.0,0.0,0.0,14.515555381774902,19.761581420898438,12.57958698272705,0.08158379793167114,79.65296173095703,4361.0,20.0,1095.0,0.0,0.0,0.34703195095062256,19.0,0.0,0.0
7,0.21889289642354212,11.50693416595459,16.209184646606445,9.988336563110352,0.38649696111679077,86.64382934570312,18975.0,13.045662879943848,2857.0,0.0,0.0,0.310502290725708,68.0,0.0,0.0,6.9487786293029785,9.30870532989502,6.224062442779541,0.798916757106781,97.07762908935547,5315.0,2.721461057662964,149.0,0.0,0.0,0.2009132355451584,11.0,0.0,0.0,11.309876441955566,15.587124824523926,9.828185081481934,0.4343000054359436,87.32420349121094,4781.0,12.34703254699707,676.0,0.0,0.0,0.3287671208381653,18.0,0.0,0.0,13.392358779907227,18.42724609375,11.52289867401123,0.20553737878799438,82.11872100830078,4496.0,17.515981674194336,959.0,0.0,0.0,0.3652968108654022,20.0,0.0,0.0,14.376725196838379,19.53910255432129,12.378203392028809,0.1021466851234436,80.05479431152344,4383.0,19.598175048828125,1073.0,0.0,0.0,0.34703195095062256,19.0,0.0,0.0
8,0.2156646041095678,11.25481128692627,15.944988250732422,9.748729705810547,0.4063330888748169,86.75342559814453,18999.0,12.945204734802246,2835.0,0.0,0.0,0.30136987566947937,66.0,0.0,0.0,6.520702838897705,9.15165901184082,5.77964973449707,0.8056443929672241,97.05936431884766,5314.0,2.7762556076049805,152.0,0.0,0.0,0.16438356041908264,9.0,0.0,0.0,11.101269721984863,15.388311386108398,9.65577507019043,0.4486388564109802,87.68949890136719,4801.0,11.981735229492188,656.0,0.0,0.0,0.3287671208381653,18.0,0.0,0.0,13.208418846130371,18.09671401977539,11.394962310791016,0.23378247022628784,82.2831039428711,4505.0,17.35159683227539,950.0,0.0,0.0,0.3652968108654022,20.0,0.0,0.0,14.188854217529297,19.207462310791016,12.164531707763672,0.13236695528030396,79.98173522949219,4379.0,19.671232223510742,1077.0,0.0,0.0,0.34703195095062256,19.0,0.0,0.0
9,0.21322675787924972,11.362374305725098,16.212718963623047,9.830559730529785,0.3862292766571045,86.5707778930664,18959.0,13.141552925109863,2878.0,0.0,0.0,0.2876712381839752,63.0,0.0,0.0,6.668513298034668,9.360921859741211,5.861227035522461,0.796654462814331,97.09588623046875,5316.0,2.757990837097168,151.0,0.0,0.0,0.14611873030662537,8.0,0.0,0.0,11.344756126403809,15.88527774810791,9.860742568969727,0.4124513268470764,86.7397232055664,4749.0,12.949771881103516,709.0,0.0,0.0,0.310502290725708,17.0,0.0,0.0,13.313425064086914,18.403541564941406,11.473588943481445,0.20758014917373657,82.3013687133789,4506.0,17.35159683227539,950.0,0.0,0.0,0.34703195095062256,19.0,0.0,0.0,14.12280559539795,19.30672836303711,12.126683235168457,0.12337559461593628,80.1461181640625,4388.0,19.50684928894043,1068.0,0.0,0.0,0.34703195095062256,19.0,0.0,0.0
10,0.2096671198215994,11.497269630432129,16.27284049987793,9.897553443908691,0.3816688060760498,86.63926696777344,18974.0,13.077625274658203,2864.0,0.0,0.0,0.2831050157546997,62.0,0.0,0.0,6.879796504974365,9.294513702392578,6.022336959838867,0.7995293736457825,97.53424835205078,5340.0,2.3196346759796143,127.0,0.0,0.0,0.14611873030662537,8.0,0.0,0.0,11.44542407989502,15.827836990356445,9.906414031982422,0.4166927933692932,86.84931182861328,4755.0,12.84018325805664,703.0,0.0,0.0,0.310502290725708,17.0,0.0,0.0,13.4313325881958,18.499753952026367,11.503231048583984,0.1992729902267456,82.39269256591797,4511.0,17.26027488708496,945.0,0.0,0.0,0.34703195095062256,19.0,0.0,0.0,14.232525825500488,19.49543571472168,12.158231735229492,0.10615533590316772,79.78082275390625,4368.0,19.890411376953125,1089.0,0.0,0.0,0.3287671208381653,18.0,0.0,0.0
11,0.20718977260289936,11.427582740783691,16.399599075317383,9.900845527648926,0.37199825048446655,86.25570678710938,18890.0,13.465753555297852,2949.0,0.0,0.0,0.2785388231277466,61.0,0.0,0.0,6.515472412109375,9.195218086242676,5.741816520690918,0.8037898540496826,97.1141586303711,5317.0,2.7397260665893555,150.0,0.0,0.0,0.14611873030662537,8.0,0.0,0.0,11.341948509216309,15.931070327758789,9.839280128479004,0.40905898809432983,86.55707550048828,4739.0,13.150684356689453,720.0,0.0,0.0,0.29223746061325073,16.0,0.0,0.0,13.470573425292969,18.672645568847656,11.630553245544434,0.18423646688461304,81.53424835205078,4464.0,18.11872100830078,992.0,0.0,0.0,0.34703195095062256,19.0,0.0,0.0,14.38233757019043,19.717214584350586,12.39173412322998,0.08570295572280884,79.81735229492188,4370.0,19.8538818359375,1087.0,0.0,0.0,0.3287671208381653,18.0,0.0,0.0
12,0.20663135566069024,11.204310417175293,16.005218505859375,9.693416595458984,0.40183961391448975,87.02739715576172,19059.0,12.680365562438965,2777.0,0.0,0.0,0.29223746061325073,64.0,0.0,0.0,6.347726821899414,8.855314254760742,5.610098361968994,0.8180277347564697,97.5707778930664,5342.0,2.2831051349639893,125.0,0.0,0.0,0.14611873030662537,8.0,0.0,0.0,11.106192588806152,15.508072853088379,9.649380683898926,0.44002342224121094,87.10502624511719,4769.0,12.566210746765137,688.0,0.0,0.0,0.3287671208381653,18.0,0.0,0.0,13.198153495788574,18.20977020263672,11.36455249786377,0.2241789698600769,82.84931945800781,4536.0,16.803653717041016,920.0,0.0,0.0,0.34703195095062256,19.0,0.0,0.0,14.165166854858398,19.343095779418945,12.149638175964355,0.12007004022598267,80.58447265625,4412.0,19.068492889404297,1044.0,0.0,0.0,0.34703195095062256,19.0,0.0,0.0
13,0.20340163516464518,11.244852066040039,16.043819427490234,9.62967586517334,0.3989509344100952,87.05023193359375,19064.0,12.65296745300293,2771.0,0.0,0.0,0.29680365324020386,65.0,0.0,0.0,6.394525527954102,8.981086730957031,5.619557857513428,0.8128218650817871,97.4063949584961,5333.0,2.44748854637146,134.0,0.0,0.0,0.14611873030662537,8.0,0.0,0.0,11.044439315795898,15.408082962036133,9.531468391418457,0.44722115993499756,87.79908752441406,4807.0,11.872146606445312,650.0,0.0,0.0,0.3287671208381653,18.0,0.0,0.0,13.234288215637207,18.206371307373047,11.294577598571777,0.22446870803833008,82.95890808105469,4542.0,16.675798416137695,913.0,0.0,0.0,0.3652968108654022,20.0,0.0,0.0,14.306154251098633,19.495529174804688,12.073099136352539,0.10614687204360962,80.03652954101562,4382.0,19.616437911987305,1074.0,0.0,0.0,0.34703195095062256,19.0,0.0,0.0
14,0.20364711252213086,11.260343551635742,15.91850757598877,9.843157768249512,0.40830332040786743,86.75799560546875,19000.0,12.945204734802246,2835.0,0.0,0.0,0.29680365324020386,65.0,0.0,0.0,6.4770283699035645,9.030548095703125,5.768931865692139,0.8107545375823975,97.09588623046875,5316.0,2.757990837097168,151.0,0.0,0.0,0.14611873030662537,8.0,0.0,0.0,11.174942016601562,15.447871208190918,9.795003890991211,0.4443626403808594,87.25113677978516,4777.0,12.420090675354004,680.0,0.0,0.0,0.3287671208381653,18.0,0.0,0.0,13.252104759216309,18.111284255981445,11.545575141906738,0.23254823684692383,82.41096496582031,4512.0,17.223743438720703,943.0,0.0,0.0,0.3652968108654022,20.0,0.0,0.0,14.137300491333008,19.115158081054688,12.263124465942383,0.14068591594696045,80.27397155761719,4395.0,19.378995895385742,1061.0,0.0,0.0,0.34703195095062256,19.0,0.0,0.0
15,0.20142725154535093,11.333916664123535,16.27818489074707,9.816524505615234,0.3812626600265503,86.48858642578125,18941.0,13.223745346069336,2896.0,0.0,0.0,0.2876712381839752,63.0,0.0,0.0,6.573922634124756,9.312044143676758,5.747951030731201,0.7987724542617798,97.09588623046875,5316.0,2.757990837097168,151.0,0.0,0.0,0.14611873030662537,8.0,0.0,0.0,11.161876678466797,15.712170600891113,9.62871265411377,0.42518699169158936,87.08675384521484,4768.0,12.602739334106445,690.0,0.0,0.0,0.310502290725708,17.0,0.0,0.0,13.365519523620605,18.534547805786133,11.555706977844238,0.19625818729400635,81.78995513916016,4478.0,17.863014221191406,978.0,0.0,0.0,0.34703195095062256,19.0,0.0,0.0,14.234349250793457,19.565303802490234,12.333731651306152,0.09973710775375366,79.98173522949219,4379.0,19.671232223510742,1077.0,0.0,0.0,0.34703195095062256,19.0,0.0,0.0
