step,fold1/train_loss,fold1/val_mae,fold1/val_rmse,fold1/val_mard,fold1/val_r2,fold1/val_pearson,fold1/val_ega_zone_a_pct,fold1/val_ega_zone_a_count,fold1/val_ega_zone_b_pct,fold1/val_ega_zone_b_count,fold1/val_ega_zone_c_pct,fold1/val_ega_zone_c_count,fold1/val_ega_zone_d_pct,fold1/val_ega_zone_d_count,fold1/val_ega_zone_e_pct,fold1/val_ega_zone_e_count,fold1/val_horizon_15_mae,fold1/val_horizon_15_rmse,fold1/val_horizon_15_mard,fold1/val_horizon_15_r2,fold1/val_horizon_15_pearson,fold1/val_horizon_15_ega_zone_a_pct,fold1/val_horizon_15_ega_zone_a_count,fold1/val_horizon_15_ega_zone_b_pct,fold1/val_horizon_15_ega_zone_b_count,fold1/val_horizon_15_ega_zone_c_pct,fold1/val_horizon_15_ega_zone_c_count,fold1/val_horizon_15_ega_zone_d_pct,fold1/val_horizon_15_ega_zone_d_count,fold1/val_horizon_15_ega_zone_e_pct,fold1/val_horizon_15_ega_zone_e_count,fold1/val_horizon_30_mae,fold1/val_horizon_30_rmse,fold1/val_horizon_30_mard,fold1/val_horizon_30_r2,fold1/val_horizon_30_pearson,fold1/val_horizon_30_ega_zone_a_pct,fold1/val_horizon_30_ega_zone_a_count,fold1/val_horizon_30_ega_zone_b_pct,fold1/val_horizon_30_ega_zone_b_count,fold1/val_horizon_30_ega_zone_c_pct,fold1/val_horizon_30_ega_zone_c_count,fold1/val_horizon_30_ega_zone_d_pct,fold1/val_horizon_30_ega_zone_d_count,fold1/val_horizon_30_ega_zone_e_pct,fold1/val_horizon_30_ega_zone_e_count,fold1/val_horizon_45_mae,fold1/val_horizon_45_rmse,fold1/val_horizon_45_mard,fold1/val_horizon_45_r2,fold1/val_horizon_45_pearson,fold1/val_horizon_45_ega_zone_a_pct,fold1/val_horizon_45_ega_zone_a_count,fold1/val_horizon_45_ega_zone_b_pct,fold1/val_horizon_45_ega_zone_b_count,fold1/val_horizon_45_ega_zone_c_pct,fold1/val_horizon_45_ega_zone_c_count,fold1/val_horizon_45_ega_zone_d_pct,fold1/val_horizon_45_ega_zone_d_count,fold1/val_horizon_45_ega_zone_e_pct,fold1/val_horizon_45_ega_zone_e_count,fold1/val_horizon_60_mae,fold1/val_horizon_60_rmse,fold1/val_horizon_60_mard,fold1/val_horizon_60_r2,fold1/val_horizon_60_pearson,fold1/val_horizon_60_ega_zone_a_pct,fold1/val_horizon_60_ega_zone_a_count,fold1/val_horizon_60_ega_zone_b_pct,fold1/val_horizon_60_ega_zone_b_count,fold1/val_horizon_60_ega_zone_c_pct,fold1/val_horizon_60_ega_zone_c_count,fold1/val_horizon_60_ega_zone_d_pct,fold1/val_horizon_60_ega_zone_d_count,fold1/val_horizon_60_ega_zone_e_pct,fold1/val_horizon_60_ega_zone_e_count,fold1/diag_horizon_query_similarity,fold1/diag_horizon_progressive_gate,fold1/diag_horizon_attention_similarity,fold1/diag_horizon_attention_entropy,fold1/diag_horizon_curriculum_progress,fold1/diag_loss_horizon_weight_0,fold1/diag_loss_horizon_weight_1,fold1/diag_loss_horizon_weight_2,fold1/diag_loss_horizon_weight_3
13,0.2348865170233111,11.728543281555176,18.735340118408203,10.450889587402344,0.4397927522659302,0.6791130304336548,85.69319152832031,12189.0,13.28740119934082,1890.0,0.0,0.0,1.0194038152694702,145.0,0.0,0.0,6.311835289001465,9.26360034942627,5.653377532958984,0.8635213971138,0.9293540716171265,96.93476104736328,3447.0,2.6434195041656494,94.0,0.0,0.0,0.4218222498893738,15.0,0.0,0.0,11.17634391784668,16.821109771728516,9.92246150970459,0.5489247441291809,0.747093141078949,86.5298080444336,3077.0,12.514060974121094,445.0,0.0,0.0,0.9561305046081543,34.0,0.0,0.0,13.903046607971191,21.263355255126953,12.349716186523438,0.276752233505249,0.564358115196228,81.18672180175781,2887.0,17.547807693481445,624.0,0.0,0.0,1.2654668092727661,45.0,0.0,0.0,15.52294635772705,24.14866065979004,13.878000259399414,0.06711989641189575,0.4101068079471588,78.1214828491211,2778.0,20.444320678710938,727.0,0.0,0.0,1.434195637702942,51.0,0.0,0.0,0.08354165405035019,0.11920291930437088,0.9917284846305847,0.9504623413085938,0.8571428571428571,0.22807016968727112,0.22994986176490784,0.25651630759239197,0.2854636609554291
14,0.23353294996927165,11.7349271774292,18.716793060302734,10.449081420898438,0.4409014582633972,0.6811179518699646,85.62288665771484,12179.0,13.37176513671875,1902.0,0.0,0.0,1.0053430795669556,143.0,0.0,0.0,6.263144016265869,9.155091285705566,5.615271091461182,0.8666999340057373,0.9311611652374268,97.01912689208984,3450.0,2.587176561355591,92.0,0.0,0.0,0.3937007784843445,14.0,0.0,0.0,11.188288688659668,16.778472900390625,9.925728797912598,0.55120849609375,0.7494149208068848,86.5298080444336,3077.0,12.542181968688965,446.0,0.0,0.0,0.928009033203125,33.0,0.0,0.0,13.928033828735352,21.265899658203125,12.354799270629883,0.2765791416168213,0.5661787986755371,81.10235595703125,2884.0,17.632171630859375,627.0,0.0,0.0,1.2654668092727661,45.0,0.0,0.0,15.560242652893066,24.15992546081543,13.900524139404297,0.06624919176101685,0.4124404788017273,77.84027099609375,2768.0,20.725534439086914,737.0,0.0,0.0,1.434195637702942,51.0,0.0,0.0,0.08680447936058044,0.11920291930437088,0.9914882779121399,0.9624388813972473,0.9285714285714286,0.21929824352264404,0.22550123929977417,0.2598370909690857,0.2953633964061737
15,0.23273109308069537,11.70663833618164,18.628873825073242,10.412915229797363,0.44614171981811523,0.6844959855079651,85.86192321777344,12213.0,13.125702857971191,1867.0,0.0,0.0,1.012373447418213,144.0,0.0,0.0,6.239724159240723,9.10217571258545,5.6004958152771,0.8682364225387573,0.9319402575492859,97.04724884033203,3451.0,2.5590550899505615,91.0,0.0,0.0,0.3937007784843445,14.0,0.0,0.0,11.155978202819824,16.703580856323242,9.897600173950195,0.5552060604095459,0.7518458962440491,86.95162963867188,3092.0,12.092238426208496,430.0,0.0,0.0,0.9561305046081543,34.0,0.0,0.0,13.886109352111816,21.169618606567383,12.30014419555664,0.28311485052108765,0.5712408423423767,81.2710952758789,2890.0,17.463441848754883,621.0,0.0,0.0,1.2654668092727661,45.0,0.0,0.0,15.54473876953125,24.044286727905273,13.853418350219727,0.07516640424728394,0.4200398623943329,78.17772674560547,2780.0,20.388076782226562,725.0,0.0,0.0,1.434195637702942,51.0,0.0,0.0,0.10151240974664688,0.11920291930437088,0.9931364059448242,0.9566582441329956,1.0,0.21052631735801697,0.2210526168346405,0.2631579041481018,0.3052631616592407
16,0.22794052302734716,11.712441444396973,18.579931259155273,10.420475959777832,0.44904810190200806,0.6858670711517334,85.79161834716797,12203.0,13.217097282409668,1880.0,0.0,0.0,0.9912823438644409,141.0,0.0,0.0,6.217907428741455,9.014389038085938,5.5828704833984375,0.8707658052444458,0.933229386806488,97.18785095214844,3456.0,2.4746906757354736,88.0,0.0,0.0,0.3374578058719635,12.0,0.0,0.0,11.1477689743042,16.59941291809082,9.89234733581543,0.560736358165741,0.754879355430603,87.17660522460938,3100.0,11.89538860321045,423.0,0.0,0.0,0.928009033203125,33.0,0.0,0.0,13.885393142700195,21.121883392333984,12.302066802978516,0.2863442301750183,0.5723612308502197,81.10235595703125,2884.0,17.632171630859375,627.0,0.0,0.0,1.2654668092727661,45.0,0.0,0.0,15.598695755004883,24.040002822875977,13.904616355895996,0.07549601793289185,0.4198799133300781,77.69966125488281,2763.0,20.86614227294922,742.0,0.0,0.0,1.434195637702942,51.0,0.0,0.0,0.10967525094747543,0.11920291930437088,0.9927122592926025,0.9626489281654358,1.0,0.21052631735801697,0.2210526168346405,0.2631579041481018,0.3052631616592407
17,0.22510602790866657,11.694734573364258,18.582258224487305,10.413185119628906,0.4489099979400635,0.6865009069442749,85.77755737304688,12201.0,13.224127769470215,1881.0,0.0,0.0,0.9983127117156982,142.0,0.0,0.0,6.210313320159912,9.021958351135254,5.578930377960205,0.8705486059188843,0.9332024455070496,97.07536315917969,3452.0,2.5590550899505615,91.0,0.0,0.0,0.3655792772769928,13.0,0.0,0.0,11.12479305267334,16.60445213317871,9.87743854522705,0.5604696273803711,0.7550768852233887,87.17660522460938,3100.0,11.92350959777832,424.0,0.0,0.0,0.8998875617980957,32.0,0.0,0.0,13.86507797241211,21.137250900268555,12.297914505004883,0.285305380821228,0.5727547407150269,81.2710952758789,2890.0,17.435321807861328,620.0,0.0,0.0,1.2935882806777954,46.0,0.0,0.0,15.578760147094727,24.027368545532227,13.898460388183594,0.07646751403808594,0.4224678575992584,77.58717346191406,2759.0,20.978628158569336,746.0,0.0,0.0,1.434195637702942,51.0,0.0,0.0,0.11035379022359848,0.11920291930437088,0.9921474456787109,0.9618475437164307,1.0,0.21052631735801697,0.2210526168346405,0.2631579041481018,0.3052631616592407
18,0.22156895116621492,11.723689079284668,18.64541244506836,10.417581558227539,0.4451577067375183,0.6850112676620483,85.59476470947266,12175.0,13.406917572021484,1907.0,0.0,0.0,0.9983127117156982,142.0,0.0,0.0,6.188875675201416,9.02045726776123,5.551105499267578,0.8705917596817017,0.9332292079925537,97.18785095214844,3456.0,2.4746906757354736,88.0,0.0,0.0,0.3374578058719635,12.0,0.0,0.0,11.15388298034668,16.670330047607422,9.880422592163086,0.5569750666618347,0.753191351890564,86.5016860961914,3076.0,12.570303916931152,447.0,0.0,0.0,0.928009033203125,33.0,0.0,0.0,13.915389060974121,21.229658126831055,12.317713737487793,0.2790427803993225,0.5703436732292175,81.10235595703125,2884.0,17.604049682617188,626.0,0.0,0.0,1.2935882806777954,46.0,0.0,0.0,15.636603355407715,24.096446990966797,13.921083450317383,0.07114958763122559,0.4231133460998535,77.58717346191406,2759.0,20.978628158569336,746.0,0.0,0.0,1.434195637702942,51.0,0.0,0.0,0.10807893425226212,0.11920291930437088,0.9920458793640137,0.9623212218284607,1.0,0.21052631735801697,0.2210526168346405,0.2631579041481018,0.3052631616592407
19,0.21663635697121983,11.734612464904785,18.680097579956055,10.426246643066406,0.4430915117263794,0.6838575005531311,85.61585998535156,12178.0,13.39285659790039,1905.0,0.0,0.0,0.9912823438644409,141.0,0.0,0.0,6.1714768409729,9.001659393310547,5.5325608253479,0.8711305260658264,0.9335271120071411,97.24409484863281,3458.0,2.418447732925415,86.0,0.0,0.0,0.3374578058719635,12.0,0.0,0.0,11.136123657226562,16.66010284423828,9.854277610778809,0.557518482208252,0.7537616491317749,86.81102752685547,3087.0,12.28908920288086,437.0,0.0,0.0,0.8998875617980957,32.0,0.0,0.0,13.914642333984375,21.252519607543945,12.318537712097168,0.27748918533325195,0.5692812204360962,80.93363189697266,2878.0,17.77277946472168,632.0,0.0,0.0,1.2935882806777954,46.0,0.0,0.0,15.71621036529541,24.197641372680664,13.99960994720459,0.0633317232131958,0.41754549741744995,77.47468566894531,2755.0,21.091114044189453,750.0,0.0,0.0,1.434195637702942,51.0,0.0,0.0,0.11686243861913681,0.11920291930437088,0.9929757118225098,0.9660648107528687,1.0,0.21052631735801697,0.2210526168346405,0.2631579041481018,0.3052631616592407
20,0.2137351875733448,11.743298530578613,18.68917465209961,10.438260078430176,0.4425502419471741,0.6834242939949036,85.60179901123047,12176.0,13.406917572021484,1907.0,0.0,0.0,0.9912823438644409,141.0,0.0,0.0,6.157445907592773,8.988869667053223,5.525259017944336,0.8714964389801025,0.9337095022201538,97.10348510742188,3453.0,2.5309336185455322,90.0,0.0,0.0,0.3655792772769928,13.0,0.0,0.0,11.15771770477295,16.684934616088867,9.882256507873535,0.5561984777450562,0.7526456713676453,86.81102752685547,3087.0,12.28908920288086,437.0,0.0,0.0,0.8998875617980957,32.0,0.0,0.0,13.945783615112305,21.276296615600586,12.350428581237793,0.2758715748786926,0.5680028796195984,81.01799774169922,2881.0,17.716535568237305,630.0,0.0,0.0,1.2654668092727661,45.0,0.0,0.0,15.712249755859375,24.192420959472656,13.995099067687988,0.06373578310012817,0.41879963874816895,77.47468566894531,2755.0,21.091114044189453,750.0,0.0,0.0,1.434195637702942,51.0,0.0,0.0,0.11806144565343857,0.11920291930437088,0.9925572276115417,0.967322587966919,1.0,0.21052631735801697,0.2210526168346405,0.2631579041481018,0.3052631616592407
21,0.20976294614646887,11.769771575927734,18.700742721557617,10.472800254821777,0.4418599605560303,0.6836238503456116,85.49634552001953,12161.0,13.512372970581055,1922.0,0.0,0.0,0.9912823438644409,141.0,0.0,0.0,6.132008075714111,8.947096824645996,5.516007900238037,0.8726880550384521,0.9344218969345093,97.15972900390625,3455.0,2.502812147140503,89.0,0.0,0.0,0.3374578058719635,12.0,0.0,0.0,11.147490501403809,16.668596267700195,9.884172439575195,0.5570672750473022,0.7535207867622375,86.83914184570312,3088.0,12.260967254638672,436.0,0.0,0.0,0.8998875617980957,32.0,0.0,0.0,14.00800609588623,21.29414176940918,12.417941093444824,0.27465635538101196,0.5683494210243225,80.76490020751953,2872.0,17.94150733947754,638.0,0.0,0.0,1.2935882806777954,46.0,0.0,0.0,15.791581153869629,24.239181518554688,14.073081016540527,0.06011289358139038,0.41775742173194885,77.22159576416016,2746.0,21.344207763671875,759.0,0.0,0.0,1.434195637702942,51.0,0.0,0.0,0.12077543139457703,0.11920291930437088,0.9931766390800476,0.9683095216751099,1.0,0.21052631735801697,0.2210526168346405,0.2631579041481018,0.3052631616592407
22,0.20607392288411855,11.805014610290527,18.767425537109375,10.49426555633545,0.43787240982055664,0.6811838150024414,85.36979675292969,12143.0,13.638919830322266,1940.0,0.0,0.0,0.9912823438644409,141.0,0.0,0.0,6.141702651977539,8.982698440551758,5.516340732574463,0.8716728687286377,0.933867335319519,97.15972900390625,3455.0,2.502812147140503,89.0,0.0,0.0,0.3374578058719635,12.0,0.0,0.0,11.172698974609375,16.73467445373535,9.89735221862793,0.5535484552383423,0.751263439655304,86.7547836303711,3085.0,12.345332145690918,439.0,0.0,0.0,0.8998875617980957,32.0,0.0,0.0,14.052258491516113,21.385318756103516,12.444910049438477,0.26843154430389404,0.5642458200454712,80.48368835449219,2862.0,18.22272300720215,648.0,0.0,0.0,1.2935882806777954,46.0,0.0,0.0,15.853394508361816,24.3062744140625,14.118461608886719,0.05490255355834961,0.4151162803173065,77.08098602294922,2741.0,21.484813690185547,764.0,0.0,0.0,1.434195637702942,51.0,0.0,0.0,0.11696375161409378,0.11920291930437088,0.9921082854270935,0.9697341918945312,1.0,0.21052631735801697,0.2210526168346405,0.2631579041481018,0.3052631616592407
23,0.204186151059503,11.789569854736328,18.735809326171875,10.475756645202637,0.43976467847824097,0.682024359703064,85.39791870117188,12147.0,13.610797882080078,1936.0,0.0,0.0,0.9912823438644409,141.0,0.0,0.0,6.166862487792969,9.006978034973145,5.537759304046631,0.8709781765937805,0.9334701895713806,97.07536315917969,3452.0,2.587176561355591,92.0,0.0,0.0,0.3374578058719635,12.0,0.0,0.0,11.169732093811035,16.735761642456055,9.893636703491211,0.5534905195236206,0.7511857748031616,86.95162963867188,3092.0,12.148481369018555,432.0,0.0,0.0,0.8998875617980957,32.0,0.0,0.0,14.02473258972168,21.338638305664062,12.414409637451172,0.2716217637062073,0.5659195184707642,80.62429809570312,2867.0,18.082115173339844,643.0,0.0,0.0,1.2935882806777954,46.0,0.0,0.0,15.796953201293945,24.239913940429688,14.057217597961426,0.06005614995956421,0.41679707169532776,76.94038391113281,2736.0,21.62542152404785,769.0,0.0,0.0,1.434195637702942,51.0,0.0,0.0,0.11556971818208694,0.11920291930437088,0.9927695393562317,0.9723691940307617,1.0,0.21052631735801697,0.2210526168346405,0.2631579041481018,0.3052631616592407
24,0.20286872630270145,11.815074920654297,18.764673233032227,10.497211456298828,0.4380372166633606,0.6805302500724792,85.36979675292969,12143.0,13.631889343261719,1939.0,0.0,0.0,0.9983127117156982,142.0,0.0,0.0,6.167473316192627,9.029349327087402,5.5379533767700195,0.8703364729881287,0.9330514073371887,97.07536315917969,3452.0,2.587176561355591,92.0,0.0,0.0,0.3374578058719635,12.0,0.0,0.0,11.18025016784668,16.760669708251953,9.900442123413086,0.552160382270813,0.7498893141746521,86.86726379394531,3089.0,12.204724311828613,434.0,0.0,0.0,0.928009033203125,33.0,0.0,0.0,14.0460786819458,21.363893508911133,12.429964065551758,0.2698967456817627,0.5644609332084656,80.70865631103516,2870.0,17.997751235961914,640.0,0.0,0.0,1.2935882806777954,46.0,0.0,0.0,15.866498947143555,24.28140640258789,14.12048625946045,0.05683547258377075,0.4150831699371338,76.82789611816406,2732.0,21.73790740966797,773.0,0.0,0.0,1.434195637702942,51.0,0.0,0.0,0.11501740664243698,0.11920291930437088,0.9921666979789734,0.9767256379127502,1.0,0.21052631735801697,0.2210526168346405,0.2631579041481018,0.3052631616592407
25,0.19975137221703887,11.858454704284668,18.816526412963867,10.537803649902344,0.43492716550827026,0.6789724230766296,85.28543090820312,12131.0,13.723283767700195,1952.0,0.0,0.0,0.9912823438644409,141.0,0.0,0.0,6.1635518074035645,9.029731750488281,5.531632423400879,0.8703254461288452,0.9330664873123169,97.04724884033203,3451.0,2.61529803276062,93.0,0.0,0.0,0.3374578058719635,12.0,0.0,0.0,11.211400985717773,16.81606674194336,9.921551704406738,0.5491951704025269,0.7481890916824341,86.55792999267578,3078.0,12.542181968688965,446.0,0.0,0.0,0.8998875617980957,32.0,0.0,0.0,14.099905014038086,21.440324783325195,12.483412742614746,0.2646632790565491,0.5617947578430176,80.93363189697266,2878.0,17.77277946472168,632.0,0.0,0.0,1.2935882806777954,46.0,0.0,0.0,15.958955764770508,24.336044311523438,14.214619636535645,0.052586138248443604,0.4134790599346161,76.60292053222656,2724.0,21.962879180908203,781.0,0.0,0.0,1.434195637702942,51.0,0.0,0.0,0.11336437612771988,0.11920291930437088,0.9922321438789368,0.9757556915283203,1.0,0.21052631735801697,0.2210526168346405,0.2631579041481018,0.3052631616592407
step,fold9/test_loss,fold9/test_mae,fold9/test_rmse,fold9/test_mard,fold9/test_r2,fold9/test_pearson,fold9/test_ega_zone_a_pct,fold9/test_ega_zone_a_count,fold9/test_ega_zone_b_pct,fold9/test_ega_zone_b_count,fold9/test_ega_zone_c_pct,fold9/test_ega_zone_c_count,fold9/test_ega_zone_d_pct,fold9/test_ega_zone_d_count,fold9/test_ega_zone_e_pct,fold9/test_ega_zone_e_count,fold9/test_horizon_15_mae,fold9/test_horizon_15_rmse,fold9/test_horizon_15_mard,fold9/test_horizon_15_r2,fold9/test_horizon_15_pearson,fold9/test_horizon_15_ega_zone_a_pct,fold9/test_horizon_15_ega_zone_a_count,fold9/test_horizon_15_ega_zone_b_pct,fold9/test_horizon_15_ega_zone_b_count,fold9/test_horizon_15_ega_zone_c_pct,fold9/test_horizon_15_ega_zone_c_count,fold9/test_horizon_15_ega_zone_d_pct,fold9/test_horizon_15_ega_zone_d_count,fold9/test_horizon_15_ega_zone_e_pct,fold9/test_horizon_15_ega_zone_e_count,fold9/test_horizon_30_mae,fold9/test_horizon_30_rmse,fold9/test_horizon_30_mard,fold9/test_horizon_30_r2,fold9/test_horizon_30_pearson,fold9/test_horizon_30_ega_zone_a_pct,fold9/test_horizon_30_ega_zone_a_count,fold9/test_horizon_30_ega_zone_b_pct,fold9/test_horizon_30_ega_zone_b_count,fold9/test_horizon_30_ega_zone_c_pct,fold9/test_horizon_30_ega_zone_c_count,fold9/test_horizon_30_ega_zone_d_pct,fold9/test_horizon_30_ega_zone_d_count,fold9/test_horizon_30_ega_zone_e_pct,fold9/test_horizon_30_ega_zone_e_count,fold9/test_horizon_45_mae,fold9/test_horizon_45_rmse,fold9/test_horizon_45_mard,fold9/test_horizon_45_r2,fold9/test_horizon_45_pearson,fold9/test_horizon_45_ega_zone_a_pct,fold9/test_horizon_45_ega_zone_a_count,fold9/test_horizon_45_ega_zone_b_pct,fold9/test_horizon_45_ega_zone_b_count,fold9/test_horizon_45_ega_zone_c_pct,fold9/test_horizon_45_ega_zone_c_count,fold9/test_horizon_45_ega_zone_d_pct,fold9/test_horizon_45_ega_zone_d_count,fold9/test_horizon_45_ega_zone_e_pct,fold9/test_horizon_45_ega_zone_e_count,fold9/test_horizon_60_mae,fold9/test_horizon_60_rmse,fold9/test_horizon_60_mard,fold9/test_horizon_60_r2,fold9/test_horizon_60_pearson,fold9/test_horizon_60_ega_zone_a_pct,fold9/test_horizon_60_ega_zone_a_count,fold9/test_horizon_60_ega_zone_b_pct,fold9/test_horizon_60_ega_zone_b_count,fold9/test_horizon_60_ega_zone_c_pct,fold9/test_horizon_60_ega_zone_c_count,fold9/test_horizon_60_ega_zone_d_pct,fold9/test_horizon_60_ega_zone_d_count,fold9/test_horizon_60_ega_zone_e_pct,fold9/test_horizon_60_ega_zone_e_count
0,0.29791249191628627,10.579183578491211,16.58673667907715,8.021345138549805,0.48395150899887085,0.7199491858482361,91.47754669189453,7578.0,8.522453308105469,706.0,0.0,0.0,0.0,0.0,0.0,0.0,5.051541328430176,7.099160671234131,3.9266257286071777,0.9054800271987915,0.9527093768119812,99.42057037353516,2059.0,0.5794302225112915,12.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5866060256958,13.952701568603516,7.313902854919434,0.6346679925918579,0.807711660861969,94.06083679199219,1948.0,5.939159870147705,123.0,0.0,0.0,0.0,0.0,0.0,0.0,12.766185760498047,18.988338470458984,9.631299018859863,0.3236125707626343,0.6181963682174683,88.50796508789062,1833.0,11.492033004760742,238.0,0.0,0.0,0.0,0.0,0.0,0.0,14.912398338317871,22.24514389038086,11.213554382324219,0.07220935821533203,0.4504672586917877,83.92081451416016,1738.0,16.07918930053711,333.0,0.0,0.0,0.0,0.0,0.0,0.0
step,fold10/train_loss,fold10/val_mae,fold10/val_rmse,fold10/val_mard,fold10/val_r2,fold10/val_pearson,fold10/val_ega_zone_a_pct,fold10/val_ega_zone_a_count,fold10/val_ega_zone_b_pct,fold10/val_ega_zone_b_count,fold10/val_ega_zone_c_pct,fold10/val_ega_zone_c_count,fold10/val_ega_zone_d_pct,fold10/val_ega_zone_d_count,fold10/val_ega_zone_e_pct,fold10/val_ega_zone_e_count,fold10/val_horizon_15_mae,fold10/val_horizon_15_rmse,fold10/val_horizon_15_mard,fold10/val_horizon_15_r2,fold10/val_horizon_15_pearson,fold10/val_horizon_15_ega_zone_a_pct,fold10/val_horizon_15_ega_zone_a_count,fold10/val_horizon_15_ega_zone_b_pct,fold10/val_horizon_15_ega_zone_b_count,fold10/val_horizon_15_ega_zone_c_pct,fold10/val_horizon_15_ega_zone_c_count,fold10/val_horizon_15_ega_zone_d_pct,fold10/val_horizon_15_ega_zone_d_count,fold10/val_horizon_15_ega_zone_e_pct,fold10/val_horizon_15_ega_zone_e_count,fold10/val_horizon_30_mae,fold10/val_horizon_30_rmse,fold10/val_horizon_30_mard,fold10/val_horizon_30_r2,fold10/val_horizon_30_pearson,fold10/val_horizon_30_ega_zone_a_pct,fold10/val_horizon_30_ega_zone_a_count,fold10/val_horizon_30_ega_zone_b_pct,fold10/val_horizon_30_ega_zone_b_count,fold10/val_horizon_30_ega_zone_c_pct,fold10/val_horizon_30_ega_zone_c_count,fold10/val_horizon_30_ega_zone_d_pct,fold10/val_horizon_30_ega_zone_d_count,fold10/val_horizon_30_ega_zone_e_pct,fold10/val_horizon_30_ega_zone_e_count,fold10/val_horizon_45_mae,fold10/val_horizon_45_rmse,fold10/val_horizon_45_mard,fold10/val_horizon_45_r2,fold10/val_horizon_45_pearson,fold10/val_horizon_45_ega_zone_a_pct,fold10/val_horizon_45_ega_zone_a_count,fold10/val_horizon_45_ega_zone_b_pct,fold10/val_horizon_45_ega_zone_b_count,fold10/val_horizon_45_ega_zone_c_pct,fold10/val_horizon_45_ega_zone_c_count,fold10/val_horizon_45_ega_zone_d_pct,fold10/val_horizon_45_ega_zone_d_count,fold10/val_horizon_45_ega_zone_e_pct,fold10/val_horizon_45_ega_zone_e_count,fold10/val_horizon_60_mae,fold10/val_horizon_60_rmse,fold10/val_horizon_60_mard,fold10/val_horizon_60_r2,fold10/val_horizon_60_pearson,fold10/val_horizon_60_ega_zone_a_pct,fold10/val_horizon_60_ega_zone_a_count,fold10/val_horizon_60_ega_zone_b_pct,fold10/val_horizon_60_ega_zone_b_count,fold10/val_horizon_60_ega_zone_c_pct,fold10/val_horizon_60_ega_zone_c_count,fold10/val_horizon_60_ega_zone_d_pct,fold10/val_horizon_60_ega_zone_d_count,fold10/val_horizon_60_ega_zone_e_pct,fold10/val_horizon_60_ega_zone_e_count,fold10/diag_horizon_query_similarity,fold10/diag_horizon_progressive_gate,fold10/diag_horizon_attention_similarity,fold10/diag_horizon_attention_entropy,fold10/diag_horizon_curriculum_progress,fold10/diag_loss_horizon_weight_0,fold10/diag_loss_horizon_weight_1,fold10/diag_loss_horizon_weight_2,fold10/diag_loss_horizon_weight_3
1,0.2464722961354713,9.669778823852539,15.490328788757324,8.281414985656738,0.45057588815689087,0.6976315975189209,90.48735809326172,21612.0,9.47496223449707,2263.0,0.0,0.0,0.03768213093280792,9.0,0.0,0.0,5.716618537902832,8.890604019165039,4.933769226074219,0.8181477785110474,0.904960572719574,97.87305450439453,5844.0,2.093451738357544,125.0,0.0,0.0,0.0334952250123024,2.0,0.0,0.0,9.26191520690918,14.411131858825684,7.968396186828613,0.524295449256897,0.739837646484375,91.22425079345703,5447.0,8.742254257202148,522.0,0.0,0.0,0.0334952250123024,2.0,0.0,0.0,11.186135292053223,17.451740264892578,9.519027709960938,0.3039841055870056,0.6099978089332581,87.84123229980469,5245.0,12.125272750854492,724.0,0.0,0.0,0.0334952250123024,2.0,0.0,0.0,12.514446258544922,19.19672966003418,10.704466819763184,0.15885555744171143,0.5209408402442932,85.0108871459961,5076.0,14.938871383666992,892.0,0.0,0.0,0.0502428375184536,3.0,0.0,0.0,-0.03839131072163582,0.11920291930437088,0.9999420642852783,0.999990701675415,0.0,0.3333333432674408,0.28333333134651184,0.21666665375232697,0.1666666716337204
2,0.24285350663176145,9.70019245147705,15.157811164855957,8.318249702453613,0.47391068935394287,0.7016500234603882,91.07771301269531,21753.0,8.88460922241211,2122.0,0.0,0.0,0.03768213093280792,9.0,0.0,0.0,5.727382183074951,8.763422012329102,4.955901145935059,0.8233134150505066,0.9073847532272339,97.85630798339844,5843.0,2.110199213027954,126.0,0.0,0.0,0.0334952250123024,2.0,0.0,0.0,9.226579666137695,14.082168579101562,7.9248199462890625,0.5457653999328613,0.7453684210777283,92.12862396240234,5501.0,7.837883472442627,468.0,0.0,0.0,0.0334952250123024,2.0,0.0,0.0,11.273290634155273,17.071308135986328,9.628124237060547,0.333998441696167,0.6104698181152344,88.52788543701172,5286.0,11.438619613647461,683.0,0.0,0.0,0.0334952250123024,2.0,0.0,0.0,12.573511123657227,18.775043487548828,10.764153480529785,0.1954038143157959,0.5164048075675964,85.79802703857422,5123.0,14.151734352111816,845.0,0.0,0.0,0.0502428375184536,3.0,0.0,0.0,-0.03394296392798424,0.11920291930437088,0.9993495941162109,0.9996945858001709,0.07142857142857142,0.3245614171028137,0.2788847088813782,0.21998745203018188,0.17656642198562622
